ID	azelate	undecanedionate	X2.hydroxymyristic.acid	eicosatrienoic.acid	alpha.muricholate	urobilin	stearoyl.ethanolamide	cholesterol	hypoxanthine	phenylacetate	hydrocinnamic.acid	X3.methyladipate.pimelate	citrulline	azelaic.acid	N.acetylglutamate	chenodeoxycholate.deoxycholate.	cytosine	N.acetylputrescine	creatine	X7.methylguanine	X3.methylxanthine	dimethyllysine	N.acetylspermidine	N.acetylglutamic.acid	ADMA.SDMA.	urobilin.
merged_BioGeo.Itg.12.FP467.S69_merged__kneaddata_paired_Abundance.RPKs	0.000294588995036696	5.23148523747934e-05	3.27593673991459e-05	0.000121678493982776	0.000331940729860356	0.00049626689820426	3.49750904882921e-05	0.000644582034564753	0.00059501524244673	5.66252205438708e-05	0.000168241081587347	4.1158352620427e-05	0.00038541488797136	5.10066594423874e-05	0.000233713391858044	0.00338180615593476	2.7645851252952e-05	0.00024947596547539	0.000607670623099148	0.000300034916377628	2.97549638562509e-05	0.000155744494200564	0.000694142985731253	5.51059344412949e-05	0.000114668918432259	0.000226388192743846
merged_BioGeo.Itg.12.FP471.S73_merged__kneaddata_paired_Abundance.RPKs	0.000294588995036696	5.23148523747934e-05	3.27593673991459e-05	0.000121678493982776	0.000331940729860356	0.00049626689820426	3.49750904882921e-05	0.000644582034564753	0.000610076490275694	5.66252205438708e-05	0.000168241081587347	4.1158352620427e-05	0.00038541488797136	5.10066594423874e-05	0.000233713391858044	0.00283463072955398	2.7645851252952e-05	0.00024947596547539	0.000607670623099148	0.000299097935610252	2.97549638562509e-05	0.000155744494200564	0.000689601323843409	5.561132595416e-05	0.000114668918432259	0.000226388192743846
merged_BioGeo.Itg.16.FP479.S81.Rep1_S86__kneaddata_paired_Abundance.RPKs	0.000294588995036696	5.23148523747934e-05	3.27593673991459e-05	0.000121678493982776	0.000331940729860356	0.00049626689820426	3.49750904882921e-05	0.000644582034564753	0.000610076490275694	5.66252205438708e-05	0.000168241081587347	4.1158352620427e-05	0.00038541488797136	5.10066594423874e-05	0.000233713391858044	0.00283463072955398	2.7645851252952e-05	0.00024947596547539	0.000607670623099148	0.000299097935610252	2.97549638562509e-05	0.000155744494200564	0.000689601323843409	5.561132595416e-05	0.000114668918432259	0.000226388192743846
merged_BioGeo.Itg.16.FP483.S86_merged__kneaddata_paired_Abundance.RPKs	0.000294588995036696	5.23148523747934e-05	3.27593673991459e-05	0.000121678493982776	0.000331940729860356	0.000656223215081683	3.49275371473849e-05	0.000644582034564753	0.000593461464474325	5.6713308743906e-05	0.000321864889537964	5.25587225523973e-05	0.000343524165521089	5.10066594423874e-05	0.000247869715672028	0.00344140439985683	2.55553597297629e-05	0.00024947596547539	0.000607670623099148	0.000300175235860475	2.86212184050259e-05	0.000155744494200564	0.00069482380210871	5.97539659859555e-05	0.000114668918432259	0.000282870914958014
merged_BioGeo.Itg.18.FP491.S94_merged__kneaddata_paired_Abundance.RPKs	0.000294588995036696	5.23148523747934e-05	3.27593673991459e-05	0.000121678493982776	0.000331940729860356	0.00049626689820426	3.49750904882921e-05	0.000644582034564753	0.000610076490275694	5.66252205438708e-05	0.000168241081587347	4.1158352620427e-05	0.00038541488797136	5.10066594423874e-05	0.000233713391858044	0.00283463072955398	2.7645851252952e-05	0.00024947596547539	0.000607670623099148	0.000299842347645428	2.97549638562509e-05	0.000155744494200564	0.000693208945078064	5.5209550020313e-05	0.000114668918432259	0.000226388192743846
merged_BioGeo.Itg.20.FP503.S6_merged__kneaddata_paired_Abundance.RPKs	0.000294588995036696	5.23148523747934e-05	3.27593673991459e-05	0.000121678493982776	0.000331940729860356	0.00049626689820426	3.49750904882921e-05	0.000644582034564753	0.000610076490275694	5.66252205438708e-05	0.000168241081587347	4.1158352620427e-05	0.00038541488797136	5.10066594423874e-05	0.000233713391858044	0.00283463072955398	2.7645851252952e-05	0.00024947596547539	0.000607670623099148	0.000299097935610252	2.97549638562509e-05	0.000155744494200564	0.000689601323843409	5.561132595416e-05	0.000114668918432259	0.000226388192743846
merged_BioGeo.Itg.20.FP507.S10_merged__kneaddata_paired_Abundance.RPKs	0.000294588995036696	5.23148523747934e-05	3.27593673991459e-05	0.000121678493982776	0.000331940729860356	0.00049626689820426	3.49750904882921e-05	0.000644582034564753	0.000610076490275694	5.66252205438708e-05	0.000168241081587347	4.1158352620427e-05	0.00038541488797136	5.10066594423874e-05	0.000233713391858044	0.00283463072955398	2.7645851252952e-05	0.00024947596547539	0.000607670623099148	0.000299861082131342	2.97549638562509e-05	0.000155744494200564	0.000693299800907918	5.51994638094803e-05	0.000114668918432259	0.000226388192743846
merged_BioGeo.Itg.22.FP515.S18_merged__kneaddata_paired_Abundance.RPKs	0.000294588995036696	5.23148523747934e-05	3.27593673991459e-05	0.000121678493982776	0.000331940729860356	0.00049626689820426	3.49750904882921e-05	0.000644582034564753	0.000610076490275694	5.66252205438708e-05	0.000168241081587347	4.1158352620427e-05	0.00038541488797136	5.10066594423874e-05	0.000233713391858044	0.00283463072955398	2.7645851252952e-05	0.00024947596547539	0.000607670623099148	0.000299097935610252	2.97549638562509e-05	0.000155744494200564	0.000689601323843409	5.561132595416e-05	0.000114668918432259	0.000226388192743846
merged_BioGeo.Itg.22.FP519.S22_merged__kneaddata_paired_Abundance.RPKs	0.000294588995036696	5.23148523747934e-05	3.27593673991459e-05	0.000121678493982776	0.000331940729860356	0.00049626689820426	3.49750904882921e-05	0.000644582034564753	0.000610076490275694	5.66252205438708e-05	0.000168241081587347	4.1158352620427e-05	0.00038541488797136	5.10066594423874e-05	0.000233713391858044	0.00283463072955398	2.7645851252952e-05	0.00024947596547539	0.000607670623099148	0.000299097935610252	2.97549638562509e-05	0.000155744494200564	0.000689601323843409	5.561132595416e-05	0.000114668918432259	0.000226388192743846
merged_BioGeo.Itg.24.FP527.S30_merged__kneaddata_paired_Abundance.RPKs	0.000294588995036696	5.23148523747934e-05	3.27593673991459e-05	0.000121678493982776	0.000331940729860356	0.00049626689820426	3.49750904882921e-05	0.000644582034564753	0.000610076490275694	5.66252205438708e-05	0.000168241081587347	4.1158352620427e-05	0.00038541488797136	5.10066594423874e-05	0.000233713391858044	0.00283463072955398	2.7645851252952e-05	0.00024947596547539	0.000607670623099148	0.000299097935610252	2.97549638562509e-05	0.000155744494200564	0.000689601323843409	5.561132595416e-05	0.000114668918432259	0.000226388192743846
merged_BioGeo.Itg.24.FP531.S34_merged__kneaddata_paired_Abundance.RPKs	0.000294588995036696	5.23148523747934e-05	3.27593673991459e-05	0.000121678493982776	0.000331940729860356	0.00049626689820426	3.49750904882921e-05	0.000644582034564753	0.000610076490275694	5.66252205438708e-05	0.000168241081587347	4.1158352620427e-05	0.00038541488797136	5.10066594423874e-05	0.000233713391858044	0.00283463072955398	2.7645851252952e-05	0.00024947596547539	0.000607670623099148	0.000299097935610252	2.97549638562509e-05	0.000155744494200564	0.000689601323843409	5.561132595416e-05	0.000114668918432259	0.000226388192743846
merged_BioGeo.Itg.26.FP539.S43_merged__kneaddata_paired_Abundance.RPKs	0.000294588995036696	5.23148523747934e-05	3.27593673991459e-05	0.000121678493982776	0.000331940729860356	0.00049626689820426	3.49750904882921e-05	0.000644582034564753	0.000610076490275694	5.66252205438708e-05	0.000168241081587347	4.1158352620427e-05	0.00038541488797136	5.10066594423874e-05	0.000233713391858044	0.00283463072955398	2.7645851252952e-05	0.00024947596547539	0.000607670623099148	0.000300093650502976	2.97549638562509e-05	0.000155744494200564	0.000694427936733133	5.50743573120439e-05	0.000114668918432259	0.000226388192743846
merged_BioGeo.Itg.26.FP543.S47_merged__kneaddata_paired_Abundance.RPKs	0.000294588995036696	5.23148523747934e-05	3.27593673991459e-05	0.000121678493982776	0.000331940729860356	0.00049626689820426	3.49750904882921e-05	0.000644582034564753	0.000610076490275694	5.66252205438708e-05	0.000168241081587347	4.1158352620427e-05	0.00038541488797136	5.10066594423874e-05	0.000233713391858044	0.00283463072955398	2.7645851252952e-05	0.00024947596547539	0.000607670623099148	0.000299097935610252	2.97549638562509e-05	0.000155744494200564	0.000689601323843409	5.561132595416e-05	0.000114668918432259	0.000226388192743846
merged_BioGeo.LYZFP303_merged__kneaddata_paired_Abundance.RPKs	0.000294588995036696	5.23148523747934e-05	3.27593673991459e-05	0.000121678493982776	0.000331940729860356	0.000564643867842932	3.49539403337924e-05	0.000644582034564753	0.000603907468739982	5.66643834127968e-05	0.000230457206631684	4.6056042321221e-05	0.000365324323621957	5.10066594423874e-05	0.000239957089431687	0.00305211565001533	2.67060993371706e-05	0.00024947596547539	0.000603250049684821	0.000299935588863219	2.92480877224702e-05	0.000155744494200564	0.00069366116379299	5.72382003986237e-05	0.000114668918432259	0.000250729410183583
merged_BioGeo.LYZFP307_merged__kneaddata_paired_Abundance.RPKs	0.000294588995036696	5.23148523747934e-05	3.27593673991459e-05	0.000121678493982776	0.000331940729860356	0.000644594672153949	3.49307823746821e-05	0.000644582034564753	0.000604051878589436	5.67072931752618e-05	0.000309807126014823	5.17362030835486e-05	0.000346307262235382	5.10066594423874e-05	0.000246890092420961	0.00304692009799234	2.56954549931005e-05	0.00024947596547539	0.000607670623099148	0.000299880783417335	2.86979138820637e-05	0.000155744494200564	0.000693395348743448	5.95898731544937e-05	0.000114668918432259	0.000278815296364889
merged_BioGeo.LYZFP315_merged__kneaddata_paired_Abundance.RPKs	0.000294801022907575	5.33200780336258e-05	3.49370172808129e-05	0.00012002408131029	0.000327979622068824	0.000618705462513601	3.49443946899093e-05	0.000631195499830236	0.000602248884413448	5.66820670031903e-05	0.000261742682435314	5.78001509309986e-05	0.000356821659966088	5.17560681601543e-05	0.000264538546636218	0.00311214927327502	2.62871937930389e-05	0.000210401419150707	0.000602756816027688	0.000299513855621784	2.90206969372289e-05	0.000154625770092633	0.000676948959912334	6.12517450297169e-05	0.000107542771967037	0.000262124669894831
merged_BioGeo.LYZFP319_merged__kneaddata_paired_Abundance.RPKs	0.000294588995036696	5.23148523747934e-05	3.27593673991459e-05	0.000121678493982776	0.000331940729860356	0.000625284545122802	3.4936236986932e-05	0.000644582034564753	0.000605585182183686	5.66971834922785e-05	0.000290059969007542	5.0368402269653e-05	0.00035101011497088	5.10066594423874e-05	0.000245248002306365	0.00299206519800429	2.59317766019101e-05	0.00024947596547539	0.000607670623099148	0.000299612041738603	2.88270475961961e-05	0.000155744494200564	0.000692092294816887	5.91885614645953e-05	0.000114668918432259	0.000272064944702646
merged_BioGeo.LYZFP327.Rep1_S105__kneaddata_paired_Abundance.RPKs	0.000294791744048816	5.32758943488494e-05	3.48402685758323e-05	0.000120096233133937	0.000328152442798814	0.000732464932430272	3.49129422417362e-05	0.000631778289920615	0.000602926528499536	5.67403702292995e-05	0.000378944891180601	6.60355184483403e-05	0.000331144809081681	5.17231635104181e-05	0.000273459222215162	0.00308754106973775	2.49299575355488e-05	0.000212041555970981	0.000607670623099148	0.000299460156548518	2.82775172020524e-05	0.000154674635435472	0.000677329848392009	6.44262801749583e-05	0.000107849794370626	0.000301474733635552
merged_BioGeo.LYZFP339_merged__kneaddata_paired_Abundance.RPKs	0.000294844694517547	5.35282682689688e-05	3.53941527716687e-05	0.00011968479994437	0.000327166876542777	0.000627725926883894	3.49431157471e-05	0.000628456288728596	0.000599307425524968	5.66844366759964e-05	0.000266085884757636	6.0196910788576e-05	0.000355477048904353	5.19110697798371e-05	0.000269532944548594	0.00322025882804746	2.62313152910115e-05	0.000202767835501823	0.000601873386348193	0.000299553195335356	2.89902957604723e-05	0.000154395895847773	0.000674136280383109	6.19521715049017e-05	0.000106103689953029	0.000263670779161104
merged_BioGeo.LYZFP351.Rep1_S106__kneaddata_paired_Abundance.RPKs	0.0002949113666455	5.38468585063896e-05	3.60977121163875e-05	0.000119167803713648	0.000325928142234103	0.000639310491169947	3.49418135486322e-05	0.00062428628859892	0.000598609702295067	5.66868495331968e-05	0.000270544853569943	6.37672101931848e-05	0.000354312747642671	5.21481308364896e-05	0.00027703939947164	0.00324621209214703	2.61744807565344e-05	0.00019138690764297	0.000601751553939487	0.00029975897807533	2.89593575814386e-05	0.000154045316306439	0.000670548997884657	6.28776132946022e-05	0.000103925583411866	0.000265249701193534
merged_BioGeo.LYZFP355_merged__kneaddata_paired_Abundance.RPKs	0.000294588995036696	5.23148523747934e-05	3.27593673991459e-05	0.000121678493982776	0.000331940729860356	0.000673406165396502	3.49227942521851e-05	0.000644582034564753	0.00060158197701123	5.67221015657429e-05	0.000339902248975325	5.37725709944254e-05	0.000339476632744715	5.10066594423874e-05	0.00024930500393735	0.00313647624199103	2.53512878693615e-05	0.00024947596547539	0.000607670623099148	0.000299316837581259	2.85093062641068e-05	0.000155744494200564	0.000690661670652654	6.07197141178736e-05	0.000114668918432259	0.000288851198274529
merged_BioGeo.Lyz2.01B.FP207.S55_merged__kneaddata_paired_Abundance.RPKs	0.000294887612903109	5.37332478873056e-05	3.584626531346e-05	0.000119351862548872	0.000326369189329587	0.00060029459228094	3.49522680639812e-05	0.000625770318781366	0.000600254321745511	5.66674809688017e-05	0.000235793920916458	5.97431043430519e-05	0.00036354966312958	5.20636125932822e-05	0.000271187367260729	0.00318522708596256	2.66324775627326e-05	0.000195403839564463	0.000602108260653504	0.000299824436251572	2.92081900184129e-05	0.000154170169486682	0.000672488746460173	6.14363135873053e-05	0.000104698974372002	0.00025270730600496
merged_BioGeo.Lyz2.01B.FP211.S59_merged__kneaddata_paired_Abundance.RPKs	0.000294588995036696	5.23148523747934e-05	3.27593673991459e-05	0.000121678493982776	0.000331940729860356	0.000613613458709362	3.49395748590572e-05	0.000644582034564753	0.000601847883558207	5.66909978497062e-05	0.000278297316328695	4.9540484902936e-05	0.000395234983536613	5.10066594423874e-05	0.000244245913307561	0.0031267637616348	2.60769146032101e-05	0.00024947596547539	0.000607670623099148	0.000299388752697653	2.89062071122239e-05	0.000155744494200564	0.000691010115758747	5.89764669246452e-05	0.000114668918432259	0.00026797520632571
merged_BioGeo.Lyz2.02B.FP219.S67_merged__kneaddata_paired_Abundance.RPKs	0.000294796368479929	5.32979125709029e-05	3.48884699673843e-05	0.000120060270996112	0.000328066305751822	0.000564559422200387	3.49601091930749e-05	0.000631487802152189	0.000602383333874223	5.66529581683568e-05	0.000211299765879112	5.34758359731528e-05	0.00037093408160142	5.17395614053984e-05	0.000259174954329769	0.0031072579843974	2.69785472249456e-05	0.000211223339631813	0.000603803358033473	0.000299815752015218	2.93954941401378e-05	0.000154650280688618	0.000678717547306052	5.94187204911434e-05	0.000107696724135767	0.000243500714171114
merged_BioGeo.Lyz2.02B.FP223.S71_merged__kneaddata_paired_Abundance.RPKs	0.000294588995036696	5.23148523747934e-05	3.27593673991459e-05	0.000121678493982776	0.000331940729860356	0.000612028423134164	3.49400306220177e-05	0.000644582034564753	0.00060434472281825	5.66901532928289e-05	0.00027671013784396	4.94279739923177e-05	0.000354299383659904	5.10066594423874e-05	0.000244109247954515	0.00303639964754037	2.60967630643942e-05	0.00024947596547539	0.000607670623099148	0.000299546665502006	2.89170239152665e-05	0.000155744494200564	0.000691775400486372	5.88427051325099e-05	0.000114668918432259	0.000267419198992798
merged_BioGeo.Lyz2.03B.FP231.S79_merged__kneaddata_paired_Abundance.RPKs	0.000294860210803466	5.36023310732295e-05	3.55572776937688e-05	0.000119564376762623	0.00032687836961507	0.000610321466108085	3.49485551575901e-05	0.000627484543877557	0.000600786618948102	5.66743589764912e-05	0.000247861716135268	5.94547796115294e-05	0.000360537700467642	5.19661940430123e-05	0.000269459009081008	0.00316562992079653	2.64693736443774e-05	0.000200089750995274	0.000603056906483893	0.000299618634720496	2.91196999051188e-05	0.000154314268035605	0.000673384467430853	6.15645530551306e-05	0.000105594751032015	0.00025712673159471
merged_BioGeo.Lyz2.03B.FP235.S83_merged__kneaddata_paired_Abundance.RPKs	0.000294588995036696	5.23148523747934e-05	3.27593673991459e-05	0.000121678493982776	0.000331940729860356	0.000628847986665121	3.49352241072357e-05	0.000644582034564753	0.000604493345158907	5.66990606551347e-05	0.000293677602527515	5.06209990395457e-05	0.000350134461907707	5.10066594423874e-05	0.000245552502029036	0.0030310682905865	2.58878131023065e-05	0.00024947596547539	0.000607670623099148	0.000299598906252695	2.88030473016354e-05	0.000155744494200564	0.000692028620913581	5.92981532638995e-05	0.000114668918432259	0.000273312141209811
merged_BioGeo.Lyz2.04B.FP243.S92_merged__kneaddata_paired_Abundance.RPKs	0.000294839648087208	5.35041911094963e-05	3.53411788292931e-05	0.000119723979452676	0.000327260737980906	0.000612504969600859	3.49473175746857e-05	0.000628772501047039	0.000600387779303265	5.66766517222854e-05	0.000251951191816814	5.88213733374807e-05	0.000359174946069104	5.1893147463203e-05	0.000267679250036782	0.00318030720653717	2.64151173802149e-05	0.000203642691992466	0.000601992210060333	0.000299658717202869	2.90902332410176e-05	0.000154422449135905	0.000674987818421376	6.13909810914741e-05	0.000106269480951278	0.000258608374104415
merged_BioGeo.Lyz2.04B.FP247.S44_merged__kneaddata_paired_Abundance.RPKs	0.000294588995036696	5.23148523747934e-05	3.27593673991459e-05	0.000121678493982776	0.000331940729860356	0.000621833582819241	3.49372206622693e-05	0.000644582034564753	0.000603341269909952	5.66953605094428e-05	0.000286568145925391	5.01236968222943e-05	0.000351861554543319	5.10066594423874e-05	0.000244952467224517	0.00307253482900909	2.59745075911179e-05	0.00024947596547539	0.000607670623099148	0.00029972894883571	2.88503651237159e-05	0.000155744494200564	0.00069265906619459	5.9024217522707e-05	0.000114668918432259	0.000270856455104129
merged_BioGeo.Lyz2.05B.FP255.S52_merged__kneaddata_paired_Abundance.RPKs	0.000294773501972002	5.31890813516467e-05	3.46504489548037e-05	0.000120238148893274	0.000328492345986954	0.000618828742372527	3.494354437002e-05	0.000632924855546256	0.000600520946831755	5.66836424971587e-05	0.000264626321195893	5.67516935673956e-05	0.000356306089491653	5.165850253049e-05	0.000261929096704102	0.0031754023410832	2.62500358163168e-05	0.00021528467448024	0.000603622723495454	0.000299679228257677	2.9000482650984e-05	0.000154770728606577	0.000679637799232975	6.08742911534222e-05	0.000108454685066818	0.000263152108954287
merged_BioGeo.Lyz2.05B.FP259.S56_merged__kneaddata_paired_Abundance.RPKs	0.000294588995036696	5.23148523747934e-05	3.27593673991459e-05	0.000121678493982776	0.000331940729860356	0.00067019562763627	3.49236757766136e-05	0.000644582034564753	0.000600120521403749	5.67204672167381e-05	0.000336512503403898	5.35459079470461e-05	0.000340227122258269	5.10066594423874e-05	0.000249037917460542	0.00319016395640904	2.53891562465296e-05	0.00024947596547539	0.000607670623099148	0.000299540128321293	2.85300904777387e-05	0.000155744494200564	0.00069174371528756	6.05036223041038e-05	0.000114668918432259	0.000287734927916614
merged_BioGeo.Lyz2.06B.FP267.S64_merged__kneaddata_paired_Abundance.RPKs	0.000294899250762391	5.37888956194147e-05	3.59693500996607e-05	0.000119261666474096	0.000326153064162344	0.000588445863402869	3.49560729061009e-05	0.000625043008647929	0.000602114862077313	5.66604334658528e-05	0.000223740312086114	5.92624832928451e-05	0.000366965591612644	5.21050131468809e-05	0.000271218673221836	0.00311702938353348	2.680013081474e-05	0.000193430560416636	0.000602332865530768	0.000299901632594951	2.92990056322584e-05	0.000154108992231917	0.000672059687967507	6.11590011583697e-05	0.000104319698720198	0.000248218425348341
merged_BioGeo.Lyz2.06B.FP271.S69_merged__kneaddata_paired_Abundance.RPKs	0.000294588995036696	5.23148523747934e-05	3.27593673991459e-05	0.000121678493982776	0.000331940729860356	0.000604337465515855	3.49422505531251e-05	0.000644582034564753	0.000603481260568639	5.66860397922511e-05	0.000269044330432017	4.88817947451597e-05	0.000356231202257966	5.10066594423874e-05	0.00024344413750604	0.00306747905215377	2.61935470918417e-05	0.00024947596547539	0.000607670623099148	0.00029994778348654	2.896973834092e-05	0.000155744494200564	0.000693720313258888	5.83972045970245e-05	0.000114668918432259	0.00026471930249017
merged_BioGeo.Lyz2.07B.FP279.S77_merged__kneaddata_paired_Abundance.RPKs	0.000294881952571643	5.37061923893987e-05	3.5786475666653e-05	0.00011939574437985	0.000326474334015403	0.00063935690768197	3.49409295688773e-05	0.000626124220186413	0.000599580800275852	5.66884875234372e-05	0.000273592918820795	6.25836860995955e-05	0.000353752048287566	5.20434821662782e-05	0.000274178345699445	0.00321012249896041	2.61359339234142e-05	0.000196367220932985	0.000602548652536129	0.000299700171116	2.89383647019786e-05	0.000154199929227947	0.000672283176319995	6.26014375871951e-05	0.000104883694962629	0.000266324232905187
merged_BioGeo.Lyz2.07B.FP283.S81_merged__kneaddata_paired_Abundance.RPKs	0.000294588995036696	5.23148523747934e-05	3.27593673991459e-05	0.000121678493982776	0.000331940729860356	0.000567447799947603	3.49531012915586e-05	0.000644582034564753	0.000606262092384082	5.6665937556218e-05	0.000233127192085813	4.6256044909965e-05	0.000365748339126893	5.10066594423874e-05	0.000240206517655321	0.0029680282773955	2.66691479730138e-05	0.00024947596547539	0.000607670623099148	0.000299891051379828	2.92280662217566e-05	0.000155744494200564	0.000693445147952791	5.73459088580123e-05	0.000114668918432259	0.000251720819766235
