feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
MF0002	Site	Proximal_Colon	0.322468282712247	0.106580365908639	50	50	0.00448176694299733	0.0255460715750848
MF0058	Site	Proximal_Colon	-0.631757849116271	0.20944770634091	50	0	0.00460378773726998	0.0257270491200381
MF0008	Site	Cecum	0.319882971679633	0.105947652279767	50	49	0.00456332113103363	0.0257270491200381
MF0086	Type	Mucosal	-0.212994002442141	0.0709235118280987	50	50	0.00475818206472719	0.0260784978547548
MF0011	Type	Mucosal	-0.192035301485857	0.0639221091215065	50	50	0.00473637031833462	0.0260784978547548
MF0004	Site	Cecum	0.236678958710523	0.0792601548516004	50	50	0.00498045616986085	0.0270367620649589
MF0051	Site	Cecum	0.236461814727782	0.079418069679352	50	50	0.00509046352073398	0.0273732472341356
MF0090	Site	Proximal_Colon	0.239351426316976	0.0804850502890314	50	50	0.00514308564782775	0.0273977459744095
MF0027	Type	Mucosal	1.03324289732772	0.34837217585434	50	0	0.00524487552563313	0.0276812874963971
MF0068	Type	Mucosal	-0.194829899505709	0.0658702798766158	50	50	0.00536001682026852	0.0276958136725758
MF0036	Sequencing_Run	2015_Sept	0.705787478594382	0.207144900453542	50	23	0.00533148497283709	0.0276958136725758
MF0078	Site	Proximal_Colon	0.287807886377779	0.0974269258607981	50	50	0.00541240596362764	0.0276958136725758
MF0033	Type	Mucosal	3.60442582242408	1.2217528119454	50	30	0.00544198444092718	0.0276958136725758
MF0097	Sequencing_Run	2014_Sept	0.769428600619877	0.262617242673028	50	9	0.0057520982166876	0.0290150087036454
MF0020	Site	Proximal_Colon	0.275019082685215	0.0940883966701089	50	50	0.00587156695744865	0.0293578347872433
MF0072	Type	Mucosal	-0.352603411563417	0.121203399231096	50	10	0.0060824665159886	0.0301478775140304
MF0056	Site	Cecum	0.248761343387684	0.0860343012896585	50	50	0.00637362418822564	0.0313186705800743
MF0020	Sequencing_Run	2014_Sept	0.318795191471021	0.111152996495869	50	50	0.00676182727766443	0.0322164875832026
MF0066	Type	Mucosal	-0.244027557630955	0.0851110869154385	50	50	0.00678241843856897	0.0322164875832026
MF0086	Site	Cecum	0.21205693692592	0.0738057296676747	50	50	0.00668244808829669	0.0322164875832026
MF0001	Sequencing_Run	2014_Sept	0.359309488881143	0.124941126359773	50	50	0.00663563064269827	0.0322164875832026
MF0047	Site	Cecum	0.209080638676522	0.0730535745124016	50	50	0.00687672757021896	0.0323945017770645
MF0022	Type	Mucosal	-0.223423519650705	0.0786568942095022	50	50	0.00726139324173297	0.0335351998489745
MF0072	Sequencing_Run	2014_Sept	0.421262298426525	0.148403644312193	50	10	0.00729537680925058	0.0335351998489745
MF0039	Site	Cecum	-0.747318410436607	0.265220274278433	50	0	0.00727856966812475	0.0335351998489745
MF0025	Sequencing_Run	2014_Sept	0.312679183065792	0.110879891779605	50	50	0.00765095660052566	0.034888362098397
MF0075	Site	Cecum	0.249991011283825	0.0891032716194223	50	50	0.00794524705418579	0.0359427842927453
MF0017	Site	Cecum	0.198379396008139	0.070849456514412	50	50	0.00805828735640318	0.0361671164814946
MF0018	Site	Cecum	0.217075564992295	0.0780014633077813	50	50	0.00841475259204507	0.0367065461277939
MF0038	Site	Cecum	0.18354072547009	0.0658754523084606	50	50	0.00835952428472051	0.0367065461277939
MF0006	Site	Proximal_Colon	0.221713107100995	0.0795450748107744	50	50	0.0083270715305091	0.0367065461277939
MF0010	Type	Mucosal	-0.219586030104966	0.0789289448967085	50	50	0.00843606586445791	0.0367065461277939
MF0004	Type	Mucosal	-0.21093624488468	0.076167113474775	50	50	0.00871258422921619	0.037622522807979
MF0073	Site	Cecum	0.185483036040738	0.0672675346527807	50	50	0.0089810378178745	0.0384198284490581
MF0070	Site	Cecum	0.238896547838765	0.0867060678965317	50	50	0.00903202984591892	0.0384198284490581
MF0019	Site	Proximal_Colon	0.222160796631363	0.0809064147106184	50	50	0.00924747316456367	0.0390448866948244
MF0021	Site	Proximal_Colon	0.211937273396997	0.0773487450809937	50	50	0.00938469094104911	0.0393328958558676
MF0042	Site	Cecum	-0.796641066090739	0.293807895905051	50	0	0.0095899250482901	0.0398996881571194
MF0005	Site	Cecum	0.219528890754666	0.0807521226625184	50	50	0.00990464693493305	0.0409104982095061
MF0068	Site	Cecum	0.184994280695687	0.0685474387288966	50	50	0.0104107599738745	0.0426916056482622
MF0035	Site	Cecum	0.213748973947941	0.0795963365448159	50	50	0.0107612352123372	0.043813600507373
MF0074	Site	Cecum	0.218350331846737	0.0814771605055338	50	50	0.0109005538956356	0.0440660689398036
MF0016	Sequencing_Run	2015_Sept	0.740550941276387	0.229112185254968	50	44	0.0110941471766503	0.0445328443006384
MF0096	Site	Cecum	0.205766892502545	0.077090817230304	50	50	0.0112066908454396	0.0446700264468573
MF0045	Site	Cecum	0.205777322798044	0.0777539091243498	50	50	0.0118570757497338	0.0469342581760296
MF0039	Site	Proximal_Colon	-0.691815441568646	0.264334250307944	50	0	0.0121874215266475	0.0479091742771659
MF0049	Site	Cecum	0.208635630274943	0.079585785583007	50	50	0.0125934595990649	0.0491662463799108
MF0024	Site	Cecum	-3.31414210603964	1.2793525667715	50	15	0.0135562143734928	0.0518593435764491
MF0029	Type	Mucosal	-0.313308506287473	0.120849766487817	50	50	0.0135316839850869	0.0518593435764491
MF0081	Type	Mucosal	-1.29727448637162	0.500571042915304	50	0	0.0135139463434395	0.0518593435764491
MF0028	Site	Cecum	0.203856296297365	0.0789781983191163	50	50	0.0139279028357607	0.0525755272608186
MF0074	Type	Mucosal	-0.202062735940378	0.0782733807958001	50	50	0.013892875462302	0.0525755272608186
MF0058	Sequencing_Run	2014_Sept	-0.636672820660886	0.247523703990099	50	0	0.0142438233781449	0.0530652243499516
MF0012	Sequencing_Run	2015_Sept	-0.707080172518548	0.223086940724421	50	0	0.0142323794589843	0.0530652243499516
MF0067	Site	Cecum	0.183490001801806	0.0718178398848075	50	50	0.0148385837864759	0.0549220308979954
MF0088	Site	Cecum	0.218046414998437	0.0855257713687898	50	50	0.0150470433238956	0.0553342883523903
MF0083	Type	Mucosal	-0.411172416261572	0.161725852916354	50	0	0.0151635494695571	0.0554052769079972
MF0002	Sequencing_Run	2014_Sept	0.317762380694131	0.125880072854192	50	50	0.0159681121962332	0.0579734009672161
MF0060	Sequencing_Run	2015_Sept	-0.592968205051325	0.188840248845279	50	4	0.0162833659941466	0.0582167922006791
MF0026	Site	Cecum	0.18998314479321	0.0755265962928411	50	50	0.0163415557054538	0.0582167922006791
MF0088	Type	Mucosal	-0.206806448829808	0.0821833408341256	50	50	0.0162968430033964	0.0582167922006791
MF0008	Sequencing_Run	2014_Sept	0.31295195345411	0.124668791526183	50	49	0.0165403993889292	0.0585591779608051
MF0009	Site	Proximal_Colon	0.228993506275738	0.0915837995158267	50	50	0.0169582313596016	0.0596678510800796
MF0015	Sequencing_Run	2015_Sept	0.555274567577193	0.204212759328813	50	31	0.0179339132141437	0.0627136842457785
MF0022	Site	Proximal_Colon	0.201432948335591	0.0815264973694695	50	50	0.0181906412106993	0.0632235700615768
MF0097	Sex	Male	-1.53532366044725	0.479075045347082	50	9	0.0184494979114728	0.0637346291487241
MF0025	Site	Proximal_Colon	0.230280417631777	0.0938571065581644	50	50	0.0189552137370212	0.0646974361083956
MF0019	Sequencing_Run	2014_Sept	0.234540410872344	0.0955877216103871	50	50	0.0189400371478035	0.0646974361083956
MF0059	Type	Mucosal	1.12636223273976	0.460302614149726	50	0	0.0192506480261738	0.0653146986602324
MF0103	Site	Proximal_Colon	0.246970757805319	0.101208863426332	50	50	0.0195788509370597	0.0660351777167102
MF0003	Sex	Male	7.85868054767292	2.50152722568869	50	27	0.019965407896517	0.0665513596550566
MF0046	Site	Proximal_Colon	0.229687383619577	0.0944345119126216	50	50	0.0199492492396111	0.0665513596550566
MF0071	Site	Cecum	0.177158155866843	0.0729809027508514	50	50	0.0201638347128843	0.0668220103857213
MF0017	Type	Mucosal	-0.16404824693208	0.0680769274080125	50	50	0.0210192903378615	0.0692543092056707
MF0092	Site	Proximal_Colon	0.213581640942496	0.0888228030206786	50	50	0.0212825888738613	0.0697188256212699
MF0042	Type	Mucosal	0.670008721563081	0.281272846606321	50	0	0.0217104227099087	0.0707139482551311
MF0050	Sequencing_Run	2014_Sept	0.224256283686893	0.0938744759191993	50	50	0.022086348068315	0.0715296499939748
MF0039	Sequencing_Run	2014_Sept	-0.735091910636067	0.310061958316561	50	0	0.0223024173813839	0.0718213441095413
MF0066	Site	Cecum	0.210671270587154	0.0885718591760957	50	50	0.0226339170802662	0.0720744845572723
MF0046	Sequencing_Run	2014_Sept	0.265514584727405	0.111593070272979	50	50	0.0225932153933653	0.0720744845572723
MF0049	Type	Mucosal	-0.181371217648585	0.0764449646091513	50	50	0.0229107757143062	0.0725507897619696
MF0042	Site	Proximal_Colon	-0.689379606290507	0.292826368986722	50	0	0.0231989219067178	0.0730573783802715
MF0044	Site	Proximal_Colon	0.178514985280095	0.0754949971118379	50	50	0.0233910491189608	0.0732576813066356
MF0033	Sequencing_Run	2015_Sept	-6.92533393273286	2.51535166385532	50	30	0.0244609566303765	0.0761898649142874
MF0050	Site	Proximal_Colon	0.185458202334495	0.0794450270036679	50	50	0.0250922792436504	0.077731517222178
MF0031	Sequencing_Run	2014_Sept	0.234216799861545	0.100671593004635	50	50	0.0255305080622413	0.0786615653809596
MF0004	Site	Proximal_Colon	0.18346366550822	0.0789346723333167	50	50	0.0256909928732848	0.078730462031034
MF0063	Site	Proximal_Colon	0.176636561787668	0.0764246673806249	50	50	0.0264672550153986	0.0803937895238362
MF0008	Site	Proximal_Colon	0.243794552662591	0.105513361904007	50	49	0.0265158463692653	0.0803937895238362
MF0088	Site	Proximal_Colon	0.196539325811649	0.0851756785743224	50	50	0.0267033082777169	0.080533786869305
MF0010	Site	Proximal_Colon	0.188312933762009	0.0817976831946138	50	50	0.0270335006605357	0.0811005019816071
MF0071	Type	Mucosal	-0.160983968167579	0.0701244234942518	50	50	0.027420790433509	0.0818316782570687
MF0089	Type	Mucosal	-0.259767861558298	0.115401997097079	50	1	0.0303425732936468	0.0900795144655138
MF0032	Sequencing_Run	2015_Sept	0.906587159767416	0.381600300045292	50	0	0.0307909048362499	0.090603794704362
MF0098	Site	Cecum	0.408211941612469	0.18188426550116	50	0	0.0308370810046425	0.090603794704362
MF0092	Type	Mucosal	-0.187869197328287	0.0856892092553626	50	50	0.034664869654347	0.101328080528091
MF0049	Sequencing_Run	2015_Sept	0.47294269373262	0.185287712121631	50	50	0.0357635770660887	0.104006321059544
MF0034	Sequencing_Run	2014_Sept	0.22132631323836	0.101971798788083	50	50	0.03642391538514	0.105388993753958
MF0030	Sequencing_Run	2015_Sept	-0.734401102193671	0.306601300787342	50	1	0.0376746173304165	0.108457231708775
MF0006	Sequencing_Run	2014_Sept	0.199858568131935	0.0939795189775524	50	50	0.0401425577663083	0.114981195612039
MF0095	Site	Proximal_Colon	0.168857315893424	0.079546590110334	50	50	0.0404991838396145	0.115422673942901
MF0101	Sequencing_Run	2014_Sept	0.234036886713334	0.110827330701163	50	50	0.0414821021361072	0.117635812027767
MF0013	Site	Proximal_Colon	0.157589549667318	0.0749094459652468	50	50	0.0422338033391365	0.11860233903749
MF0054	Site	Proximal_Colon	0.169772061168638	0.0806963853273171	50	50	0.0422390786396676	0.11860233903749
MF0075	Site	Proximal_Colon	0.186433613396897	0.0887392228881245	50	50	0.0424918818890034	0.118727317042804
MF0031	Site	Proximal_Colon	0.177847224247806	0.0852176346835705	50	50	0.0438025601054089	0.120857992320758
MF0078	Sequencing_Run	2014_Sept	0.240056067365076	0.115088518770419	50	50	0.043890534053328	0.120857992320758
MF0095	Sequencing_Run	2014_Sept	0.196090500883675	0.093977171806269	50	50	0.0438265229895826	0.120857992320758
MF0069	Sequencing_Run	2015_Sept	3.21906771582798	1.33756665028141	50	0	0.0480580286051405	0.131067350741292
MF0056	Site	Proximal_Colon	0.175327255708398	0.0856823557515586	50	50	0.0478596845819206	0.131067350741292
MF0067	Type	Mucosal	-0.140633030339957	0.0689996150015376	50	50	0.0486689935975473	0.132101554050485
MF0033	Site	Cecum	-2.5842491201879	1.27235404601313	50	30	0.0493980858835336	0.133445066130873
MF0030	Site	Proximal_Colon	-0.40392881513148	0.199497794720767	50	1	0.0500502982079692	0.134569198011993
MF0051	Site	Proximal_Colon	0.15993635993931	0.0790945185491978	50	50	0.0504058669752719	0.134888939792981
MF0034	Site	Proximal_Colon	0.174096458184019	0.0863060941514047	50	50	0.0509459583947926	0.135697178902018
MF0086	Site	Proximal_Colon	0.147533065394476	0.073503111650446	50	50	0.0520526944990273	0.138000166811375
MF0041	Type	Mucosal	-0.231783710846715	0.115862968405616	50	29	0.0527541158415075	0.139212250137311
MF0043	Sex	Male	0.759794734573975	0.316861605836837	50	0	0.0535051789617122	0.140543557641364
MF0082	Type	Mucosal	1.40736107484383	0.711167966467099	50	0	0.0552327111611015	0.144415804412054
MF0101	Site	Proximal_Colon	0.184053597892199	0.093804413273949	50	50	0.0572759729151428	0.148582952230678
MF0011	Site	Proximal_Colon	0.129968243352677	0.0662642016527759	50	50	0.0573478061241213	0.148582952230678
MF0096	Site	Proximal_Colon	0.150424239354584	0.0767759196961101	50	50	0.0576157385189326	0.148601678532994
MF0072	Site	Cecum	0.243685063790774	0.126154625980305	50	10	0.0610619848411881	0.156077719100795
MF0047	Site	Proximal_Colon	0.140615076210738	0.0727543973310835	50	50	0.0609212990307804	0.156077719100795
MF0032	Sequencing_Run	2014_Sept	0.722949906601155	0.375766665558776	50	0	0.0616014497326813	0.156753689051912
MF0083	Site	Cecum	0.324371081575524	0.168804024541528	50	0	0.0621934084097703	0.157556634638085
MF0092	Sequencing_Run	2015_Sept	0.569465811685626	0.258959525834092	50	50	0.0641837591882512	0.161879392642935
MF0089	Sequencing_Run	2015_Sept	-0.493995744686318	0.231096109552713	50	1	0.0645672707671804	0.162129270208338
MF0032	Site	Cecum	0.607980262185206	0.321254132550698	50	0	0.065943336197954	0.164858340494885
MF0103	Sequencing_Run	2014_Sept	0.225235902813153	0.119609802178135	50	50	0.0675447656318516	0.168124525808539
MF0021	Sequencing_Run	2014_Sept	0.171161624373594	0.0913811380226165	50	50	0.0689256469416378	0.170815733724928
MF0066	Site	Proximal_Colon	0.163732528225412	0.0882091365196805	50	50	0.0713742788408179	0.175547389550637
MF0017	Site	Proximal_Colon	0.130932883312636	0.0705602783984555	50	50	0.0714508673258731	0.175547389550637
MF0007	Sequencing_Run	2015_Sept	-0.580430442340504	0.298639581557303	50	0	0.0737505775981275	0.180419867943917
MF0030	Sequencing_Run	2014_Sept	-0.428950780686014	0.235045272925294	50	1	0.0758669003088589	0.184803987931836
MF0005	Site	Proximal_Colon	0.146253644760507	0.0804221679325192	50	50	0.0770437503132703	0.186872075227932
MF0065	Site	Proximal_Colon	0.12654588500323	0.0699018910418061	50	50	0.0783411132871256	0.1892137058206
MF0085	Site	Proximal_Colon	-0.248415191600476	0.138323795611641	50	0	0.0806723677188606	0.194022150209918
MF0026	Site	Proximal_Colon	0.13491135503229	0.0752169535233097	50	50	0.0810194035899625	0.194038067421339
MF0074	Sequencing_Run	2015_Sept	0.426946583367584	0.211006723698627	50	50	0.081555684436429	0.194505188823283
MF0035	Site	Proximal_Colon	0.141526726696812	0.079271333291582	50	50	0.0823685129270368	0.195625218201712
MF0076	Type	Mucosal	-0.505574643430983	0.286005183429215	50	0	0.0853748046991856	0.201923811944132
MF0041	Site	Cecum	0.211159543715439	0.12061439714068	50	29	0.0882276278929162	0.207808875615546
MF0082	Sequencing_Run	2015_Sept	-3.63709760028849	1.86568038456525	50	0	0.0908738045324539	0.213160776063781
MF0097	Site	Proximal_Colon	0.384322052230256	0.222376207895516	50	9	0.0922293370422086	0.215453779155979
MF0040	Sequencing_Run	2014_Sept	0.351943018088572	0.20452390031871	50	18	0.093596003307167	0.217753966877899
MF0069	Sex	Male	-2.24377066723417	1.14253926376793	50	0	0.09729952094718	0.225450109511758
MF0061	Type	Mucosal	-0.151022677097766	0.0898208895458909	50	50	0.101032230295249	0.233036818036327
MF0070	Site	Proximal_Colon	0.145052371385526	0.0863508726625763	50	50	0.101391457671946	0.233036818036327
MF0051	Sequencing_Run	2014_Sept	0.155456990771262	0.0934360253537519	50	50	0.104541284476421	0.239311374102651
MF0012	Site	Cecum	0.169539822144659	0.102530506462508	50	0	0.106634573484332	0.243126827544277
MF0024	Sequencing_Run	2014_Sept	-2.47866666376728	1.50249874485198	50	15	0.107249374088224	0.243554355499154
MF0028	Site	Proximal_Colon	0.128661039547016	0.0786547611477176	50	50	0.110336148657102	0.247604743049402
MF0045	Site	Proximal_Colon	0.126919254133076	0.0774356374506739	50	50	0.109651627761248	0.247604743049402
MF0059	Site	Cecum	-0.784487615160497	0.479008126921165	50	0	0.109925211594929	0.247604743049402
MF0067	Sequencing_Run	2015_Sept	0.359546023378153	0.200086593629748	50	50	0.115241797963739	0.256593065778637
MF0018	Site	Proximal_Colon	0.125442888293974	0.077683518438479	50	50	0.114811361692555	0.256593065778637
