OTU.ID	GnotoExpt-DTT485-S633	GnotoExpt-DTT484-S632	806rcbc365-S500	GnotoExpt-DTT555-S167	GnotobioticExp-DTT-195-S205	GnotoExpt-DTT552-S163	GnotoExpt-DTT543-S154	GnotoExpt-DTT550-S161	GnotoExpt-DTT537-S148	GnotoExpt-DTT472-S620	GnotoExpt-DTT452-S600	GnotoExpt-DTT535-S146	GnotoExpt-DTT480-S628	GnotoExpt-DTT556-S168	806rcbc533-S438	GnotoExpt-DTT611-S346	806rcbc498-S403	GnotoExpt-DTT541-S152	GnotoExpt-DTT538-S149	806rcbc381-S515	GnotoExpt-DTT557-S169	806rcbc564-S469	806rcbc431-S432	GnotobioticExp-DTT-189-S199	GnotoExpt-DTT570-S182	GnotoExpt-DTT389-S535	GnotoExpt-DTT539-S150	GnotoExpt-DTT564-S176	GnotoExpt-DTT565-S177	GnotoExpt-DTT607-S342	GnotoExpt-DTT534-S145	806rcbc450-S451	GnotoExpt-DTT464-S612	GnotobioticExp-DTT-191-S201	806rcbc447-S448	806rcbc562-S467	806rcbc492-S397	GnotoExpt-DTT603-S338	GnotoExpt-DTT456-S604	GnotobioticExp-DTT-193-S203	GnotoExpt-DTT605-S340	GnotoExpt-DTT476-S624	806rcbc495-S400	GnotoExpt-DTT596-S331	GnotobioticExp-DTT-197-S207	806rcbc530-S435	806rcbc523-S428	806rcbc558-S463	GnotoExpt-DTT451-S599	GnotoExpt-DTT609-S344	GnotobioticExp-DTT-178-S188	806rcbc454-S455	GnotoExpt-DTT560-S172	GnotoExpt-DTT563-S175	806rcbc375-S509	GnotobioticExp-DTT-180-S190	GnotoExpt-DTT608-S343	GnotoExpt-DTT479-S627	GnotoExpt-DTT600-S335	GnotoExpt-DTT615-S350	GnotoExpt-DTT551-S162	806rcbc553-S458	GnotoExpt-DTT566-S178	806rcbc521-S426	806rcbc496-S401	806rcbc522-S427	806rcbc380-S514	GnotoExpt-DTT473-S621	806rcbc566-S471	GnotobioticExp-DTT-186-S196	806rcbc427-S428	GnotoExpt-DTT569-S181	GnotoExpt-DTT467-S615	806rcbc520-S425	806rcbc528-S433	806rcbc560-S465	GnotoExpt-DTT392-S538	GnotobioticExp-DTT-199-S209	GnotoExpt-DTT390-S536	806rcbc374-S508	GnotoExpt-DTT387-S533	GnotobioticExp-DTT-183-S193	806rcbc379-S513	806rcbc526-S431	806rcbc493-S398	806rcbc567-S472	GnotobioticExp-DTT-184-S194	GnotoExpt-DTT554-S165	GnotobioticExp-DTT-182-S192	GnotoExpt-DTT471-S619	GnotoExpt-DTT602-S337	GnotobioticExp-DTT-185-S195	GnotobioticExp-DTT-177-S187	806rcbc363-S498	806rcbc550-S455	GnotoExpt-DTT612-S347	GnotoExpt-DTT460-S608	806rcbc371-S504	GnotoExpt-DTT548-S159	GnotoExpt-DTT598-S333	GnotobioticExp-DTT-207-S217	GnotobioticExp-DTT-204-S214	GnotobioticExp-DTT-205-S215	GnotoExpt-DTT457-S605	GnotoExpt-DTT561-S173	806rcbc488-S393	806rcbc444-S445	GnotoExpt-DTT486-S634	GnotoExpt-DTT601-S336	GnotoExpt-DTT530-S141	806rcbc446-S447	GnotoExpt-DTT613-S348	GnotoExpt-DTT478-S626	806rcbc519-S424	GnotoExpt-DTT463-S611	GnotobioticExp-DTT-181-S191	GnotoExpt-DTT462-S610	GnotobioticExp-DTT-200-S210	GnotoExpt-DTT545-S156	GnotoExpt-DTT547-S158	GnotobioticExp-DTT-188-S198	806rcbc529-S434	806rcbc497-S402	GnotobioticExp-DTT-196-S206	GnotoExpt-DTT455-S603	GnotoExpt-DTT477-S625	GnotobioticExp-DTT-192-S202	GnotoExpt-DTT388-S534	GnotoExpt-DTT483-S631	GnotoExpt-DTT616-S351	806rcbc376-S510	GnotoExpt-DTT470-S618	GnotoExpt-DTT475-S623	GnotoExpt-DTT604-S339	806rcbc426-S427	GnotoExpt-DTT459-S607	806rcbc524-S429	GnotoExpt-DTT394-S540	GnotoExpt-DTT393-S539	GnotoExpt-DTT454-S602	GnotoExpt-DTT474-S622	806rcbc552-S457	GnotoExpt-DTT599-S334	GnotoExpt-DTT385-S531	GnotoExpt-DTT532-S143	GnotoExpt-DTT536-S147	GnotoExpt-DTT542-S153	GnotobioticExp-DTT-209-S219	806rcbc491-S396	GnotoExpt-DTT466-S614	806rcbc534-S439	806rcbc445-S446	806rcbc377-S511	GnotoExpt-DTT469-S617	806rcbc561-S466	GnotobioticExp-DTT-198-S208	806rcbc499-S404	806rcbc555-S460	GnotoExpt-DTT606-S341	806rcbc559-S464	GnotoExpt-DTT610-S345	806rcbc453-S454	806rcbc368-S501	806rcbc551-S456	GnotoExpt-DTT617-S352	GnotoExpt-DTT453-S601	GnotoExpt-DTT386-S532	806rcbc489-S394	806rcbc429-S430	806rcbc449-S450	GnotoExpt-DTT391-S537	GnotobioticExp-DTT-203-S213	GnotobioticExp-DTT-190-S200	GnotoExpt-DTT562-S174	806rcbc565-S470	806rcbc494-S399	806rcbc364-S499	GnotoExpt-DTT481-S629	GnotoExpt-DTT544-S155	GnotoExpt-DTT549-S160	GnotoExpt-DTT559-S171	GnotobioticExp-DTT-208-S218	GnotoExpt-DTT465-S613	GnotoExpt-DTT458-S606	806rcbc362-S497	GnotoExpt-DTT533-S144	806rcbc372-S505	806rcbc554-S459	GnotoExpt-DTT618-S353	806rcbc432-S433	GnotobioticExp-DTT-194-S204	806rcbc370-S503	GnotoExpt-DTT468-S616	806rcbc373-S506	GnotoExpt-DTT568-S180	806rcbc525-S430	806rcbc557-S462	GnotoExpt-DTT546-S157	GnotobioticExp-DTT-201-S211	GnotoExpt-DTT614-S349	GnotobioticExp-DTT-206-S216	806rcbc490-S395	GnotoExpt-DTT567-S179	806rcbc563-S468	806rcbc527-S432	GnotoExpt-DTT540-S151	GnotobioticExp-DTT-175-S185	GnotobioticExp-DTT-202-S212	GnotobioticExp-DTT-176-S186	806rcbc556-S461	GnotoExpt-DTT531-S142	GnotoExpt-DTT395-S541	GnotoExpt-DTT553-S164	GnotoExpt-DTT595-S330	GnotobioticExp-DTT-210-S220	806rcbc531-S436	GnotoExpt-DTT558-S170	806rcbc532-S437	GnotobioticExp-DTT-187-S197	GnotoExpt-DTT461-S609	806rcbc378-S512	GnotoExpt-DTT597-S332	GnotobioticExp-DTT-366.fastq	GnotobioticExp-DTT-308.fastq	GnotobioticExp-DTT-367.fastq	GnotobioticExp-DTT-303.fastq	GnotobioticExp-DTT-305.fastq	GnotobioticExp-DTT-370.fastq	GnotobioticExp-DTT-319.fastq	GnotobioticExp-DTT-362.fastq	GnotobioticExp-DTT-325.fastq	GnotobioticExp-DTT-307.fastq	GnotobioticExp-DTT-179.fastq	GnotobioticExp-DTT-381.fastq	GnotobioticExp-DTT-318.fastq	GnotobioticExp-DTT-323.fastq	GnotobioticExp-DTT-311.fastq	GnotobioticExp-DTT-384.fastq	GnotobioticExp-DTT-321.fastq	GnotobioticExp-DTT-320.fastq	GnotobioticExp-DTT-383.fastq	GnotobioticExp-DTT-322.fastq	GnotobioticExp-DTT-306.fastq	GnotobioticExp-DTT-373.fastq	GnotobioticExp-DTT-376.fastq	GnotobioticExp-DTT-379.fastq	GnotobioticExp-DTT-378.fastq	GnotobioticExp-DTT-324.fastq	GnotobioticExp-DTT-372.fastq	GnotobioticExp-DTT-368.fastq	GnotobioticExp-DTT-363.fastq	GnotobioticExp-DTT-315.fastq	GnotobioticExp-DTT-377.fastq	GnotobioticExp-DTT-364.fastq	GnotobioticExp-DTT-371.fastq	GnotobioticExp-DTT-313.fastq	GnotobioticExp-DTT-375.fastq	GnotobioticExp-DTT-302.fastq	GnotobioticExp-DTT-312.fastq	GnotobioticExp-DTT-314.fastq	GnotobioticExp-DTT-374.fastq	GnotobioticExp-DTT-317.fastq	GnotobioticExp-DTT-309.fastq	GnotobioticExp-DTT-380.fastq	GnotobioticExp-DTT-310.fastq	GnotobioticExp-DTT-304.fastq	GnotobioticExp-DTT-369.fastq	GnotobioticExp-DTT-316.fastq	GnotobioticExp-DTT-382.fastq	taxonomy
k__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	2	7	0	123	0	0	0	0	0	0	0	23	4	0	5	0	0	13	803	0	85	0	0	0	0	0	14	0	0	0	0	0	108	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	447	0	0	5	42	0	0	0	0	0	3	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	129	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	8	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	11	0	67	0	3	0	0	0	0	5	0	0	0	0	0	0	206	0	0	0	0	81	30	0	0	36	0	1	0	0	0	0	0	0	0	0	8	57	20	0	0	0	0	0	0	0	0	0	0	0	13	1	8	0	0	0	0	0	0	28	0	22	0	8	0	0	0	0	0	0	0	78	0	0	0	0	0	0	10	0	0	13	2	0	0	0	0	0	45	0	22	0	0	59	9	3	14	0	1	0	0	49	2	0	0	0	0	0	0	35	46	0	113	49	75	5	20	0	104	16	51	1	17	0	0	0	6	1	1	0	0	0	11	1	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Subdoligranulum	0	0	18	0	0	45	0	10	0	0	0	3	0	107	0	7	0	0	11	0	361	0	0	0	394	0	152	373	0	3	520	0	0	5	498	0	0	115	0	0	0	10	0	118	0	0	0	0	0	104	0	0	0	242	0	0	65	0	2	245	16	0	0	0	0	0	63	0	0	22	0	372	0	0	0	0	8	0	0	2	10	0	0	0	0	0	0	2	0	0	157	96	0	0	0	6	0	0	0	9	0	53	0	0	0	0	0	0	42	0	0	301	0	28	0	0	0	0	253	0	0	0	0	1	0	4	0	12	0	15	0	0	0	9	0	0	0	11	17	0	0	0	8	11	65	0	0	105	0	0	0	0	3	0	0	26	0	0	4	0	24	0	0	0	3	0	11	0	0	0	30	0	0	0	0	0	0	0	30	0	0	0	0	0	0	580	0	0	2	0	0	0	0	102	16	0	0	539	0	236	12	0	0	0	0	467	29	10	0	0	0	7	186	3	0	0	146	0	0	0	0	186	38	2	334	6	14	121	0	473	0	1	0	1	1	5	2	5	0	0	7	0	12	483	301	1	59	0	43	432	363	7	90	208	49	1	687	4	3	2	698	2	10	23	19	15	412	12	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Peptococcales;f__Peptococcaceae;g__	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	13	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	2	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0	0	0	0	22	0	0	453	0	0	0	858	0	2	0	0	0	0	0	0	1164	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	456	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	483	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	33	0	0	0	0	0	0	415	0	0	0	0	0	0	0	192	0	799	0	0	0	0	288	0	26	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	532	27	0	62	0	77	23	0	0	0	0	3	0	0	50	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	258	0	0	0	164	0	97	0	213	0	148	73	0	38	49	0	57	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__	0	0	118	0	1	6	4	92	5	0	0	4	0	9	13	0	8	2	51	55	1	139	519	5	21	24	7	8	1	0	20	18	0	1	75	172	36	20	0	4	2	0	4	51	2	79	44	1327	0	17	23	403	1	3	6	1	18	0	0	41	50	946	0	6	0	43	56	0	121	10	0	1	0	237	11	1117	196	4	68	37	131	5	97	41	0	426	2	2	1	0	54	42	7	210	8509	0	0	562	7	2	11	2	15	0	1	0	433	0	5	2	43	34	0	2464	0	6	0	6	12	4	3	87	10	1	0	3	2	40	0	8	88	0	0	3	0	2	125	56	162	0	0	10417	2	82	40	2	4	3	0	0	8	210	112	0	2057	1	7	1191	0	849	4	354	5	8051	0	0	222	3	0	86	286	4	6	10	190	0	235	0	53	2	1	4	0	2	115	22	482	13018	0	1897	3	123	0	73	4	86	1297	9	4	74	9	0	1	219	49	75	8	1	4	1575	0	213	4	0	1	42	4	12	9	0	172	55	0	175	14	207	343	0	2	8	0	49	63	40	70	0	54	34	0	0	32	1	627	2	2	58	0	0	0	12	6	145	0	13	4	191	1	205	195	198	4	244	197	142	265	286	11	175	12	
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella	0	0	75	0	1	0	0	23	0	0	0	0	0	1239	0	0	0	0	97	251	4008	0	0	31	49	531	1	21	0	0	1548	2	0	1	18	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	81	64	0	287	68	2	2	0	0	0	0	0	0	0	0	0	218	0	0	12	0	8572	0	0	0	0	570	0	0	93	0	15	333	2	0	0	1	0	9	0	0	3	82	43	0	1	0	79	0	0	0	1	0	0	0	0	349	0	0	0	2	0	26	0	80	17	0	1	159	0	18	0	0	1	0	86	8	0	0	0	38	0	42	1	0	0	0	0	0	51	40	1	0	0	15	0	0	1	2	28	0	22	53	82	3	1	0	0	0	0	0	37	317	0	0	0	0	0	0	3	0	1	7	0	0	0	45	0	1	0	0	1	0	0	35	874	122	0	0	0	0	67	0	618	29	0	1	0	0	0	0	0	0	0	0	307	9	1	7	0	0	0	172	2	0	0	21	0	9	0	58	0	0	0	0	0	0	0	0	0	0	0	49177	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Tuzzerella	0	40	0	3	10	0	15	46	5	0	0	35	0	4	1	0	0	12	20	23	0	0	0	4	2	0	39	1	2	0	1	0	0	2	0	0	0	0	0	6	0	0	0	0	9	21	15	0	0	0	5	0	2	1	0	2	0	0	0	0	24	0	2	5	0	49	0	0	0	2	0	0	0	15	36	0	37	3	0	0	0	28	10	7	4	0	5	2	8	0	0	5	31	32	0	0	0	43	20	0	8	4	6	0	2	0	11	30	0	18	0	0	0	38	0	3	0	8	57	18	5	0	0	1	0	0	1	0	0	0	17	0	0	0	58	0	0	0	30	0	0	0	0	36	7	7	39	0	0	0	0	0	47	0	0	1	0	0	0	0	0	59	0	0	0	0	64	0	0	0	45	2	3	2	0	3	13	0	32	5	3	2	0	0	20	7	33	16	0	0	12	20	0	0	0	1	0	0	11	0	4	0	1	0	30	0	27	2	6	0	10	0	1	0	2	40	0	19	0	0	46	0	0	22	0	16	8	0	41	0	7	7	1	1	1	4	4	0	71	88	0	4	7	0	0	2	0	0	0	0	0	17	0	0	0	10	0	16	1	17	0	6	34	2	9	5	0	6	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcaceae;g__Clostridioides	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	17	0	0	5	0	0	0	0	0	0	0	147	0	0	0	0	0	0	0	0	45	0	0	1	0	0	268	0	3	0	0	0	0	0	0	727	0	134	0	0	0	0	0	0	0	0	0	0	173	0	0	0	0	0	0	0	0	0	1	0	0	1	852	0	161	0	26	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	0	0	88	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	156	1	0	0	0	83	0	0	7	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	1	818	0	0	0	2	0	0	1	73	0	0	0	0	284	0	0	0	0	0	113	0	0	0	2	0	0	0	44	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	108	0	0	0	7	0	0	1	0	1	123	0	0	0	0	0	1	0	0	0	166	180	0	1	0	156	0	0	0	0	0	0	0	0	1	0	0	31	0	6	0	0	0	0	53	0	0	153	187	0	50	1	1	0	0	0	10	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	59	4	2565	35075	4073	34494	5588	3043	6688	9	33	8387	4	17235	30034	115	7288	6825	2828	2874	18040	37810	2970	11696	2508	4562	10640	3265	36706	72	7671	1231	82	7536	1229	33445	19619	8037	87	4183	231	267	29431	8934	2561	10489	10883	26066	4	5107	4322	6836	31702	1357	262	9210	3847	134	138	12566	1304	2682	40146	27791	30854	4775	1281	2	34719	3084	6501	26166	33	30655	10935	17257	62486	5062	5275	454	48064	14803	6745	32114	30288	24364	10967	46126	11438	436	10582	2907	46103	7784	32341	98	137	10973	7533	323	3290	2621	6774	3	29436	34303	13786	1	1714	7144	1405	6302	130	6329	11	28068	5	4274	3092	7623	10100	7579	13826	416	7	1160	953	21634	120	485	6518	213	26	599	14563	910	4892	24790	60893	55	0	44676	134	32473	649	6034	8776	2907	64720	130	3457	13914	8457	198	16531	3575	14572	1215	89	10259	266	7463	1407	28695	83	43	56655	37801	1948	1339	46498	1486	13464	17295	36527	32535	6243	24	3859	5813	31947	3725	84	306	3806	22933	9515	5659	105	3484	4217	8734	1	3491	32625	27952	25431	9380	5304	14785	3737	37182	34617	40815	49629	3793	47249	3900	9013	17043	6063	26610	1641	207	734	42173	3682	38585	8312	0	22041	11056	207	18915	7980	19220	10337	1979	149	12039	421	14201	1999	19155	7541	68	6233	6722	16	13	5597	34	11015	7990	1675	19842	1043	14	992	8702	8845	20831	961	6275	575	26344	9589	16733	3993	26243	11506	23241	17853	17721	11172	19375	8718	11093	1339	
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__	0	0	0	0	0	7	0	60	0	0	0	2	0	8	0	0	0	0	19	0	3	0	0	0	75	0	226	1	0	0	437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	413	0	0	0	0	0	0	0	0	0	0	4	0	0	12	0	0	0	0	0	0	0	15	0	0	6	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	4	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	16	0	1	2	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	2	5	0	0	0	0	189	0	0	0	0	0	0	505	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	7	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Frisingicoccus	0	0	23	0	0	0	0	17	0	0	0	0	0	51	0	1	0	0	0	3	99	0	0	0	0	1	0	559	0	0	227	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	19	0	1	0	23	0	27	0	0	0	0	0	0	0	0	0	0	10	0	0	0	21	0	0	0	0	0	0	0	0	52	0	0	0	1	0	0	0	0	0	0	0	147	0	0	0	0	0	0	0	0	5	0	0	27	0	0	0	0	0	0	4	28	0	0	0	0	8	0	0	0	0	0	0	0	76	23	0	0	0	0	0	0	0	0	1	28	0	0	0	29	0	0	0	29	0	0	0	0	0	8	0	0	0	0	0	0	1	5	209	44	0	0	0	0	5	0	15	0	0	0	606	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	78	0	45	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	5	0	0	3	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	1	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Sellimonas	0	0	0	0	2	273	0	0	0	0	0	0	0	70	0	0	3	0	0	0	223	37	31	2	0	31	0	48	0	0	77	0	0	18	0	36	15	0	0	5	0	0	1	8	1	23	22	38	0	27	51	11	0	20	0	4	0	0	0	8	0	84	0	2	0	0	8	0	37	24	0	301	0	0	0	44	9	0	35	0	17	4	2	0	2	84	3	0	4	0	0	96	58	0	22	12	0	0	0	0	0	0	0	0	0	2	0	0	9	0	0	12	0	0	0	10	0	0	10	0	12	0	1	1	0	0	12	28	0	0	5	0	0	10	0	8	19	10	17	0	0	30	0	7	0	0	0	0	18	0	0	14	4	0	55	2	5	12	0	41	18	4	0	21	0	0	11	0	0	0	11	0	13	0	85	0	0	0	0	0	0	0	0	0	0	407	2	355	0	123	1	0	0	0	89	0	10	65	0	19	1	0	0	39	0	0	82	0	12	79	0	20	6	0	0	3	17	0	10	0	7	8	2	17	1	25	221	3	6	2	0	22	15	1	3	0	1	1	0	0	0	0	287	1	9	0	0	0	1	0	1	11	12	9	0	2	5	17	46	17	6	35	22	11	66	102	2	28	0	
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	88	0	2	0	1	15	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	36	202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	20	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	23	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	60	31	0	0	0	17	0	62	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	1	2	31	0	1	1	0	1	1	1	1	0	67	0	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Incertae Sedis	0	0	1	12	6	79	4	89	0	0	0	16	0	104	17	0	100	7	184	1	2	0	0	3	223	0	195	6	34	0	6	0	0	0	0	0	84	0	0	3	0	0	1	0	1	167	174	0	0	0	23	76	23	7	0	0	0	0	0	5	81	0	34	1	6	73	18	0	0	2	0	2	0	0	43	0	14	4	239	0	8	7	8	1	37	0	2	24	0	0	2	35	6	9	0	0	0	1	9	0	2	2	17	0	28	8	86	0	0	6	99	0	0	0	0	5	0	16	77	10	15	95	19	0	0	0	0	14	0	0	18	2	0	0	97	2	175	9	0	0	0	0	0	16	87	0	16	2	27	0	0	68	13	0	0	3	83	0	0	0	0	0	31	0	0	0	11	0	0	50	33	6	6	210	1	1	20	0	53	0	38	2	0	0	24	59	56	0	0	0	6	15	0	29	44	14	0	12	17	3	6	9	18	0	10	327	66	1	12	0	4	12	3	0	2	11	6	1	0	0	17	5	0	2	9	11	15	10	63	18	118	9	3	4	1	7	0	0	16	12	1	16	30	29	25	1	0	0	1	22	53	60	2	36	2	77	33	9	1	46	49	22	5	70	2	9	56	22	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__[Eubacterium] siraeum group	0	0	7	1	23	1	0	8	0	0	0	0	0	150	0	1	0	0	1	0	111	0	0	0	1	0	1	116	0	0	401	0	0	157	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	159	0	0	5	67	0	9	0	0	0	0	0	0	0	1	187	0	36	0	1	0	23	0	0	0	0	0	0	0	0	374	0	1	0	1	1	0	0	0	0	0	0	7	1	0	0	0	0	0	0	0	13	0	0	22	0	0	1	0	0	0	19	98	0	0	0	0	40	1	0	0	0	0	0	0	0	30	0	0	560	0	0	0	0	1	3	12	0	0	0	70	0	0	4	70	69	0	0	0	0	40	0	1	0	0	0	0	0	14	990	48	0	0	0	0	18	0	4	2	0	0	2874	0	1	0	0	0	0	0	1	0	0	0	0	0	173	1	0	0	0	1	0	36	0	28	1	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	33	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	
k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium	0	0	4	0	2	16	5	582	4	0	0	9	0	5	0	0	0	7	187	0	2	0	0	0	0	0	28	25	0	0	0	0	0	23	0	0	0	0	0	11	0	0	0	0	29	0	0	0	0	2	0	0	0	40	0	0	0	0	0	0	624	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	17	0	0	0	0	5	0	0	0	7	0	0	0	0	46	11	0	0	0	0	0	2	0	0	20	14	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2	115	0	5	0	0	4	0	0	7	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	273	0	8	5	0	0	0	22	0	0	0	67	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	122	0	0	0	0	0	5	36	0	12	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	296	20	5	2	0	2	0	26	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__	0	0	0	0	0	0	0	9	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	16	0	0	8	0	0	19	1	0	27	0	0	0	0	0	1	0	0	0	0	12	0	0	5	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	5	5	0	0	0	0	1	0	0	0	0	0	0	0	7	0	0	0	1	0	0	0	0	1	0	0	0	0	2	0	0	5	0	0	7	0	0	0	1	1	0	0	5	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	33	5	0	10	1	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	1	1	0	0	0	0	0	5	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	38	0	0	0	0	1	0	0	5	0	37	0	1	0	0	0	0	7	0	2	0	6	0	11	0	0	0	0	1	2	1	1	0	0	1	1	1	0	0	0	0	0	1	0	1	0	0	1	1	1	0	0	0	0	1	0	1	0	0	0	1	1	1	0	1	1	0	1	0	1	1	0	1	0	
