metadata,feature,value,coef,stderr,N,N.not.0,pval,qval
Site_General,2e11ee45d4ccab0775222da825d3bd42,Colon,1.04863196,0.111177997,270,208,5.71E-18,2.54E-16
Site_General,691f2dbdac94ad2f7e2486ab73a772af,Colon,0.8509005082,0.09065225928,270,210,7.78E-18,3.38E-16
Site_General,236833fbc5a378aae084b64206c25372,Colon,-0.9969628037,0.1073467982,270,100,1.49E-17,6.35E-16
Site_General,bf5b6d2bedc4f3f44c7d707821b0f12b,Colon,0.8008937743,0.08697605457,270,70,2.48E-17,1.03E-15
Site_General,b3111baca54677926264de26b4a9bf7a,Colon,1.200840382,0.1303503171,270,127,2.54E-17,1.03E-15
Site_General,49d5e983bbc870059084d932fb344b75,Colon,-1.115991258,0.1213349251,270,130,2.65E-17,1.05E-15
Site_General,ab7dca7c56ab62bab49107c13b7e1bc8,Colon,1.027351491,0.1139744936,270,85,9.11E-17,3.55E-15
Site_General,a2afdab2db82e62d5de07d2f29111f10,Colon,-1.040478942,0.1154411953,270,162,9.35E-17,3.57E-15
Site_General,0247032b5537cfe290e9fe3067f9257e,Colon,-0.9718334762,0.1088908776,270,244,1.74E-16,6.37E-15
Site_General,17bccd87573679acdd1eda74fc49bde7,Colon,1.12606048,0.1262580721,270,166,1.72E-16,6.37E-15
Site_General,f80a7e9c950f857ec31ac4d0cc9c6a03,Colon,-0.8879724898,0.1005829873,270,223,3.24E-16,1.16E-14
Site_General,b3ef12a80d40902556c2fd4de5924438,Colon,-0.7941067948,0.09038702004,270,29,4.09E-16,1.44E-14
Site_General,f5fdc65ce7f21dccce1d5f510ecd0cff,Colon,1.200812124,0.1381031125,270,137,7.71E-16,2.67E-14
Site_General,235c319ab46f87d377a28a34ba10bfa1,Colon,-0.7642572875,0.08881276013,270,250,1.42E-15,4.78E-14
Site_General,5167710b7280856d9e512a4f58068687,Colon,0.9785537902,0.1138136504,270,108,1.43E-15,4.78E-14
Site_General,0e1ed618e78c277a6e33fd639749410c,Colon,0.8379455859,0.0981431288,270,99,2.04E-15,6.67E-14
Site_General,79d4cbe747374bb267d78e572c82d82c,Colon,1.284233648,0.150523114,270,128,2.29E-15,7.38E-14
Site_General,0f7e30a9c413799c28abaf3bf8186888,Colon,1.256178067,0.1482310857,270,115,3.30E-15,1.05E-13
Site_General,7b5a9a466d6970735cb986d2e97b7d03,Colon,-0.6939580236,0.08193152097,270,44,3.40E-15,1.06E-13
Site_General,7186c67c129c329bce7d6c988267b231,Colon,0.6425519098,0.07707671803,270,201,7.70E-15,2.36E-13
Site_General,65553cd263bb61cf36d1a75d750952f3,Colon,-0.8677424612,0.1043496475,270,220,9.11E-15,2.75E-13
Site_General,d013db1a71d477496cb864ee431c3420,Colon,-0.9407646625,0.1132311557,270,252,9.73E-15,2.89E-13
Site_General,e895ba3e92642f6c374d12d4ba87bf0a,Colon,-0.7761544917,0.09363431065,270,147,1.08E-14,3.15E-13
Site_General,fe74cb6ed6d5951071824943319e1724,Colon,1.121528126,0.1362296455,270,110,1.55E-14,4.45E-13
Site_General,4c8288bfbd76958c0c094d87b97650f8,Colon,-1.474419851,0.1817579148,270,232,3.41E-14,9.66E-13
Site_General,c0fa6fc4716f50a194d3a3bc520ba870,Colon,-0.7006369607,0.08668865785,270,56,4.07E-14,1.14E-12
Site_General,a6cf9ae0a74b21a2aa7439335c575123,Colon,0.688945248,0.08582762612,270,141,6.05E-14,1.64E-12
Site_General,b818498a79e2d7a40cdaf0d29b43c7c0,Colon,0.8351761064,0.1041723026,270,175,6.05E-14,1.64E-12
Site_General,eee9bab26577ab7978a3c7bb4a082922,Colon,-0.9632296659,0.1207171079,270,107,7.89E-14,2.11E-12
Site_General,f9130f059b9380b9961aef118b3a529e,Colon,0.8202489051,0.1038876151,270,205,1.36E-13,3.57E-12
Site_General,919326ee64b1e34344dadd7dce92b3ed,Colon,0.6862860303,0.08702198129,270,33,1.37E-13,3.57E-12
Site_General,c42634f8d1aad4956aa9638465e86565,Colon,-0.7774268927,0.1000517219,270,270,2.90E-13,7.43E-12
Site_General,37e0f2e7c7ab2a2f738b92a61085aec0,Colon,1.043513236,0.1350270145,270,105,3.73E-13,9.43E-12
Site_General,3bffd5a2b1cf48b46d1e51628c3551fc,Colon,-0.7299460851,0.09458929049,270,195,4.04E-13,1.01E-11
Site_General,8740da173c36129ee4420445a26a155e,Colon,-0.8350929024,0.1086058347,270,84,4.76E-13,1.17E-11
Site_General,87c1f25ee57f851893eda4c10a460604,Colon,1.00974526,0.1331138647,270,207,9.05E-13,2.20E-11
Site_General,9c9d2dfde9ad67dcb9628dc8c30ec99f,Colon,-0.8599491876,0.1135684396,270,253,9.90E-13,2.37E-11
Site_General,be7fa93e72946b09913f7776a2f1c857,Colon,-1.011149682,0.1339690082,270,151,1.13E-12,2.68E-11
Site_General,59cb2b356649752e276dd7f74cee4321,Colon,-0.7853712555,0.1052854639,270,41,1.91E-12,4.47E-11
Site_General,9dcb1f589151a8b84cb5fc7c490e22d8,Colon,0.8090892987,0.1084897241,270,57,1.97E-12,4.55E-11
Site_General,8b317947d610fc3e351d94e2466ab1ab,Colon,0.7436640991,0.09982319673,270,167,2.03E-12,4.62E-11
Site_General,f75f1091527cd2a1a4c96eba1f735466,Colon,1.063052062,0.1431728849,270,96,2.41E-12,5.43E-11
Site_General,b3703a2157a018a94473b0861589dde0,Colon,-0.873948449,0.1178256298,270,255,2.51E-12,5.59E-11
Site_General,7cd17d18c05e35c6001cc253ac15c517,Colon,-0.7336332781,0.09913542548,270,251,2.78E-12,6.12E-11
Site_General,292a57429f3bed0adc53c07dc4c62c9f,Colon,0.7392490334,0.1002274204,270,211,3.26E-12,7.08E-11
Site_General,2580cbc77481600b1be7553a25c35a83,Colon,0.9825373768,0.1333873055,270,186,3.43E-12,7.37E-11
Site_General,73e42306e185be6f0c6060d4ed924469,Colon,-0.8113036376,0.1102828821,270,229,3.64E-12,7.72E-11
Site_General,078bfc045d02b9ec7a37cbfe330c6063,Colon,-0.7354413155,0.1005096737,270,78,4.62E-12,9.71E-11
Site_General,48082d1ff66a9207ede6bf05e9846d6e,Colon,-0.7787054356,0.1075018124,270,253,7.11E-12,1.48E-10
Site_General,4a6d7625157c8e66f126e813b0a0fc4c,Colon,-0.5821229552,0.08107890967,270,47,1.05E-11,2.15E-10
Site_General,21f3474eb0a2647e96181ab06ed9b764,Colon,-0.7883683481,0.1107470132,270,165,1.48E-11,3.01E-10
Site_General,b66b0ebe9c94cc5c0ee68a7c8cb966af,Colon,-0.6441813022,0.09054417038,270,52,1.52E-11,3.03E-10
Site_General,8064a19ea488e28609ef25daab20653e,Colon,-0.7317767384,0.1028408144,270,156,1.51E-11,3.03E-10
Site_General,f745d265f36ea7eac26d97280e690796,Colon,-1.357321521,0.1910581427,270,144,1.63E-11,3.21E-10
Site_General,faf82edd7b4917abc7158d7152136723,Colon,0.6188715635,0.08747994932,270,143,1.91E-11,3.73E-10
Line,be50260bd56c9b191a9e0845fc908179,Vil1Cre,-1.368413716,0.1498513329,270,198,2.19E-11,4.21E-10
Site_General,564a2d40353ba6af46b47a2d367a3d56,Colon,0.7964682306,0.1132539655,270,240,2.50E-11,4.76E-10
Site_General,7737dd181fb4d08851b4c49b7bb5c5ef,Colon,0.8370204291,0.1197501069,270,81,3.18E-11,6.00E-10
Site_General,1e65ef9ba16ebcd3b8413c31e58cada1,Colon,0.8106104965,0.1175762239,270,207,5.59E-11,1.04E-09
Site_General,c2c7ac3e8c2acf2ceb1fbd66e9ff20d0,Colon,0.6642214769,0.09640143446,270,80,5.66E-11,1.05E-09
Site_General,2dca81caa7e1886c0bd386ff62108db9,Colon,0.7236623465,0.1055223564,270,64,6.82E-11,1.25E-09
Site_General,1b20077c579ec346099b958af37ff02d,Colon,0.6730103969,0.09828715059,270,143,7.29E-11,1.32E-09
Site_General,672f609119344a6b7dbf954d60b3950e,Colon,-0.6717693446,0.09812935606,270,58,7.37E-11,1.32E-09
Site_General,44166d043ae4422d941e1e4c779151f8,Colon,-0.8160859221,0.1193170204,270,237,7.66E-11,1.36E-09
Site_General,0c1914abfb8acde52c282afa8e27a1fd,Colon,-0.5613971838,0.08341307467,270,34,1.42E-10,2.50E-09
Site_General,759abfc82a4b189214d7e148d4aef180,Colon,-0.7394011467,0.109880636,270,245,1.44E-10,2.51E-09
Site_General,298c6e520261d927af2fb9e7c1e4cebc,Colon,-0.6722522205,0.1006220515,270,247,1.89E-10,3.24E-09
Site_General,3a863e8d613146295f1169d6d3e462e8,Colon,-0.654395513,0.09799285798,270,40,1.89E-10,3.24E-09
Site_General,99417dd633fa8ea2fc2d6f5bfe6b3582,Colon,0.8475248466,0.1274344819,270,88,2.26E-10,3.83E-09
Site_General,de5c3f0b7c96b05b03568bbdbd3e4a80,Colon,0.7283216401,0.1095882991,270,96,2.30E-10,3.88E-09
Site_General,5e7454ae5bc6cea5edbfbe42b2d24477,Colon,0.6149543185,0.09316069688,270,204,2.92E-10,4.88E-09
Line,c4bb856f00469484de24c5d7e0a221b6,LyzCre,-1.96742299,0.2371836415,270,79,3.18E-10,5.26E-09
Site_General,dcd0c235615b718f89bb8cc76b5a627f,Colon,0.8219351281,0.1264600908,270,212,5.20E-10,8.53E-09
Line,978c4b2965a576a78cac987d12c9e0a0,Vil1Cre,2.1505533,0.2653522994,270,66,5.44E-10,8.85E-09
Line,b818498a79e2d7a40cdaf0d29b43c7c0,Vil1Cre,-2.105871983,0.2623692041,270,175,5.79E-10,9.33E-09
Site_General,9c6efccec7649fddce7cb4c0b868559f,Colon,-0.6936054025,0.1073454458,270,172,6.50E-10,1.04E-08
Site_General,94adac1e5690b5aef26d6014e471f458,Colon,-0.8019726448,0.1255638185,270,37,7.67E-10,1.22E-08
Line,978c4b2965a576a78cac987d12c9e0a0,JJWT,3.582278051,0.4488101881,270,66,7.81E-10,1.22E-08
Site_General,b221a65a4ab995abd7110ddcd600e1fb,Colon,-0.6889051491,0.1071570217,270,137,7.76E-10,1.22E-08
Line,ad4e760fa406db6470c29766422a47d2,JJWT,-4.861923993,0.621057245,270,152,1.27E-09,1.96E-08
Site_General,519f2ac102ab65678b0dcd72cb9f586a,Colon,-0.860164902,0.1357540873,270,81,1.30E-09,1.99E-08
Site_General,695a1bb7c03f0f0b00d69b55fe30c4c3,Colon,0.5206427222,0.08239705304,270,231,1.43E-09,2.18E-08
Site_General,b89a1572461237b1a6ff63b2aeb24e60,Colon,-0.6054656046,0.09638174501,270,120,1.75E-09,2.64E-08
Site_General,08c8ab670dbb2c8dbff6e2a96a8bf9c4,Colon,-0.5778945681,0.0921405685,270,33,1.85E-09,2.77E-08
Line,4c8288bfbd76958c0c094d87b97650f8,Vil1Cre,4.646704323,0.6177767852,270,232,3.39E-09,5.03E-08
Site_General,1355705d5f5537fdd6063e8aef08650d,Colon,-0.8476273425,0.1380629872,270,41,3.73E-09,5.48E-08
Site_General,7fd2dbaa8c8b59e687ce1cf9edb857dc,Colon,-0.6528503392,0.1085746113,270,84,7.41E-09,1.08E-07
Site_General,ae7aa9c977dea18de5954b3f29c80278,Colon,0.7884580846,0.1319804962,270,134,9.14E-09,1.32E-07
Site_General,1122ff96a7d76e3f720d1d7df6eee4a1,Colon,-0.5987420079,0.1002440162,270,47,9.17E-09,1.32E-07
Site_General,3e514d4fe509d063c262ab3e3b224da1,Colon,0.6320567946,0.1062651923,270,76,1.04E-08,1.48E-07
Site_General,f5fb42e8863737981eb6e04a3de22e29,Colon,-0.6246969716,0.1071508211,270,257,1.93E-08,2.74E-07
Sequencing_Run,6f0b4058c92e83c77533a218739a0e38,NovaSeq_Jan_Twenty,2.728524947,0.3913672073,270,118,2.31E-08,3.24E-07
Site_General,b8d0d192e1821980a4d2d8292dcd4c42,Colon,0.5565667364,0.09640732083,270,199,2.62E-08,3.65E-07
Line,20b86a0cfa5df6fb3f9afef5cf2f0151,JJWT,-4.184746859,0.6129126081,270,145,2.94E-08,4.06E-07
Site_General,a172874a13d3e6df1391f0797d95d6bc,Colon,0.5488528535,0.09653806439,270,201,4.10E-08,5.64E-07
Site_General,048a59d179f89089b6e3a2d50f389e94,Colon,-0.7075341174,0.124899439,270,120,4.49E-08,6.12E-07
Sequencing_Run,94adac1e5690b5aef26d6014e471f458,NovaSeq_Jan_Twenty,1.325105041,0.2358795422,270,37,4.94E-08,6.68E-07
Site_General,f5bf4e20e8a4c371b702c2cf491f56e8,Colon,0.7099916896,0.1260152305,270,131,5.31E-08,7.13E-07
Line,c8433912bf1d2d7d9dd177739211ae41,JJWT,-4.209402845,0.6359762431,270,192,5.83E-08,7.78E-07
Line,94adac1e5690b5aef26d6014e471f458,Vil1Cre,1.02267903,0.1833289866,270,37,6.04E-08,8.01E-07
Site_General,b92f84c206887ecd667f142dd3606ac3,Colon,0.5288801732,0.09446118017,270,160,6.28E-08,8.26E-07
Site_General,2ce5f984c303607afe63f839e492f57b,Colon,0.9384350243,0.1695438051,270,180,8.74E-08,1.13E-06
Site_General,861fb4882b4c65b68e5998bb89ad59e8,Colon,0.5197175073,0.09390417817,270,157,8.69E-08,1.13E-06
Line,96c7cedbae877361d087a8b39206d408,Vil1Cre,1.464459692,0.2294934312,270,56,1.20E-07,1.54E-06
Site_General,ccdb1dad68d457d1df2d11af1ea8ca5f,Colon,-0.8510003705,0.1564376574,270,159,1.41E-07,1.80E-06
Site_General,234b63e9a181c1a4a2abf89444577cef,Colon,-0.6945724242,0.1278135007,270,86,1.44E-07,1.83E-06
Site_General,8f139f903db65b737165fab17b843584,Colon,0.5612542836,0.1035130679,270,159,1.53E-07,1.94E-06
Site_General,48fe77b828ac410d9e0effc44fbeb57e,Colon,0.5327233655,0.09925128819,270,212,2.00E-07,2.51E-06
Site_General,ce374e4ecf9d37933b614c569ea2250e,Colon,0.5536599602,0.1034955901,270,135,2.20E-07,2.74E-06
Site_General,028e2c1b650e2e2b5847154a153e0166,Colon,-1.130490833,0.2123201952,270,143,2.47E-07,3.06E-06
Site_General,04af8257d41718f9636b8bbc789b0fcf,Colon,0.5803409629,0.1093053644,270,225,2.67E-07,3.28E-06
Line,b3ef12a80d40902556c2fd4de5924438,Vil1Cre,1.033715654,0.1692828019,270,29,2.93E-07,3.56E-06
Line,fbbeae3dceada6928b2cdc472f5d9901,Vil1Cre,3.274067178,0.5336461333,270,151,2.92E-07,3.56E-06
Site_General,762fd96b2d1336974fba68fedd33fefa,Colon,0.6205440473,0.1178764731,270,189,3.31E-07,4.00E-06
Site_General,96c7cedbae877361d087a8b39206d408,Colon,-0.7289259625,0.139788441,270,56,4.17E-07,5.00E-06
Site_General,cdb4be857f1f698f7613343f1a9761a3,Colon,0.5332523502,0.1029534838,270,128,4.97E-07,5.91E-06
Site_General,ca36cc60802278a626b2d36b8da83ae6,Colon,0.4871618719,0.09431736539,270,71,5.33E-07,6.30E-06
Line,6f0b4058c92e83c77533a218739a0e38,JJWT,-3.015716804,0.5126294748,270,118,5.38E-07,6.32E-06
Line,89c209abd89a5232343a4c87c93cb4ea,JJWT,-3.709579295,0.6271882918,270,163,5.46E-07,6.38E-06
Line,f5fdc65ce7f21dccce1d5f510ecd0cff,LyzCre,2.199767481,0.375024729,270,137,7.42E-07,8.61E-06
Line,9de76593a352f0485ab552209ea38a3b,LyzCre,1.548708363,0.2660673601,270,36,7.90E-07,9.11E-06
Site_General,653c972b92d846f3b6b199c4f5257025,Colon,0.57418628,0.1134163413,270,219,8.68E-07,9.96E-06
Site_General,ad23727bc3e6dc84a4c52399fe4f0d39,Colon,-0.6934994926,0.1371659209,270,252,8.96E-07,1.02E-05
Site_General,799fcd30c710ffaccf04ca2879108efa,Colon,-0.6026436045,0.1207182508,270,33,1.20E-06,1.36E-05
Line,7f2a284a722c1b4a8d548cf5635d9d6e,JJWT,-2.743829779,0.4877566074,270,75,1.39E-06,1.55E-05
Line,6f0b4058c92e83c77533a218739a0e38,Vil1Cre,1.698359459,0.3029066552,270,118,1.39E-06,1.55E-05
Site_General,b5c61551098444f976845a271dd33f4f,Colon,0.5263575795,0.1067412469,270,58,1.60E-06,1.78E-05
Site_General,598a513a3552c092cd8b71a429c45ab1,Colon,-0.6792640608,0.1379777807,270,67,1.65E-06,1.83E-05
Line,234b63e9a181c1a4a2abf89444577cef,JJWT,-3.509273972,0.6308303328,270,86,1.75E-06,1.92E-05
Site_General,3311c81da0640c29e6d9ed4f0529d3d5,Colon,-0.4068045018,0.08300701283,270,47,1.84E-06,2.01E-05
Line,ad23727bc3e6dc84a4c52399fe4f0d39,Vil1Cre,-2.670108132,0.4870275449,270,252,2.37E-06,2.58E-05
Site_General,a23786caa7c120949ed8f63b4563e637,Colon,-0.4168919314,0.08608652783,270,41,2.41E-06,2.60E-05
Site_General,5adc2daa2981bc07e21b14d53496ff67,Colon,-1.007937101,0.2102327438,270,89,2.74E-06,2.94E-05
Site_General,2a065d9ee9756b7b08d04e4d8f2ac204,Colon,0.3891305327,0.08136021688,270,89,3.14E-06,3.35E-05
Line,2da7ea845bb72e8eb58d649348bf057a,Vil1Cre,-1.258117916,0.2331508519,270,228,3.15E-06,3.35E-05
Line,9558d82710beac18e454f983c9db7cca,Vil1Cre,-1.119931454,0.2084177437,270,217,3.44E-06,3.64E-05
Line,ab7dca7c56ab62bab49107c13b7e1bc8,JJWT,2.074851975,0.3940766938,270,85,4.71E-06,4.95E-05
Site_General,cc0efa1a2c7dca25dd6dc2dc55fe6697,Colon,0.4559884564,0.0975917766,270,59,5.16E-06,5.39E-05
Site_General,80f2643f29f72653e1dcb14d6a129d8b,Colon,0.5661963619,0.1219585005,270,189,5.90E-06,6.12E-05
Sequencing_Run,6f0b4058c92e83c77533a218739a0e38,NovaSeq_Mar_Twenty,3.646290056,0.7110420049,270,118,7.51E-06,7.75E-05
Site_General,5fc2d4103e27f399113f1fc7c954ef66,Colon,0.6128240136,0.1339766466,270,176,7.95E-06,8.16E-05
Line,919326ee64b1e34344dadd7dce92b3ed,Vil1Cre,0.7044438697,0.1371371947,270,33,8.08E-06,8.25E-05
Site_General,ccd31353e129fad1e0c6c09602372b4f,Colon,0.3706505711,0.08148252531,270,72,8.88E-06,9.02E-05
Line,e48fb994a13cc5f14b93bd94b4dd8725,JJWT,-3.12824839,0.6213091398,270,121,9.73E-06,9.83E-05
Line,fda05925f9cfe9acbd1ec63617c7352a,LyzCre,1.075167778,0.2139577723,270,64,1.11E-05,0.0001113501158
Site_General,fd7e1ff108a3eaf3f64eaaa5faf590af,Colon,0.4499172229,0.1006199761,270,123,1.24E-05,0.0001236804973
Site_General,a87086e2ee322da102d8a52c4de21683,Colon,-0.5091417319,0.1142115821,270,98,1.32E-05,0.0001301283734
Line,78efb9db740a56e0b2bc4d4778d4d3fc,JJWT,4.306917637,0.8682038061,270,94,1.31E-05,0.0001301283734
Site_General,3a81cd34e3edb8ef3e0c1fb4bc81e7b7,Colon,-0.4229942231,0.09545530677,270,44,1.47E-05,0.0001448034839
Site_General,e16b103da2aa64c71cfe99afc4405912,Colon,0.4604846831,0.1040274898,270,114,1.50E-05,0.0001467975934
Line,799fcd30c710ffaccf04ca2879108efa,Vil1Cre,1.688739319,0.3451654947,270,33,1.54E-05,0.0001499307213
Line,695a1bb7c03f0f0b00d69b55fe30c4c3,Vil1Cre,-1.395428272,0.2869698339,270,231,1.79E-05,0.0001734982251
Line,db1ea7350f45b6b1c577ee65fae969c4,Vil1Cre,-0.9936419671,0.2043577974,270,216,1.84E-05,0.0001768880849
Line,978c4b2965a576a78cac987d12c9e0a0,LyzCre,1.381108233,0.2842255976,270,66,1.98E-05,0.0001894889646
Line,653c972b92d846f3b6b199c4f5257025,Vil1Cre,-1.864507649,0.3866780684,270,219,2.00E-05,0.000190375105
Sequencing_Run,89c209abd89a5232343a4c87c93cb4ea,NovaSeq_Jan_Twenty,2.349907485,0.4854108815,270,163,2.01E-05,0.000190375105
Sequencing_Run,96c7cedbae877361d087a8b39206d408,NovaSeq_Jan_Twenty,1.426267209,0.2969232906,270,56,2.45E-05,0.0002309599544
Site_General,4a82bd4ce156dbdc137b21a1d7e75f93,Colon,0.3787800204,0.08844565548,270,111,2.75E-05,0.0002578152383
Line,be50260bd56c9b191a9e0845fc908179,LyzCre,-0.759714236,0.1599613813,270,198,2.80E-05,0.0002602217105
Line,6f06d4c3412c12274598b1a4bc468d3a,JJWT,-2.774115059,0.6503958327,270,55,2.79E-05,0.0002602217105
Line,44166d043ae4422d941e1e4c779151f8,Vil1Cre,-1.495872904,0.3183455415,270,237,3.13E-05,0.0002891713866
Line,7b5a9a466d6970735cb986d2e97b7d03,LyzCre,2.04050677,0.4366133589,270,44,3.17E-05,0.0002922115945
Site_General,3ceb74c21dfbf2d306d22d03dda4b5fe,Colon,0.4723583558,0.1112451343,270,115,3.20E-05,0.0002929671935
Line,b3111baca54677926264de26b4a9bf7a,LyzCre,2.187163026,0.4670722216,270,127,3.30E-05,0.0003006615027
Site_General,72cb656da17f65d184d9186ee5260f53,Colon,-0.3707751182,0.0883898032,270,118,3.95E-05,0.0003586440222
Line,73e42306e185be6f0c6060d4ed924469,JJWT,-3.474806922,0.7564619575,270,229,4.14E-05,0.0003739734519
Line,818cea4720b8bc475ccdf73579b06278,Vil1Cre,1.990750042,0.4341570878,270,65,4.17E-05,0.0003748131624
Line,9de76593a352f0485ab552209ea38a3b,Vil1Cre,1.130304391,0.2470518082,270,36,4.23E-05,0.0003781139504
Sequencing_Run,f75f1091527cd2a1a4c96eba1f735466,NovaSeq_Jan_Twenty,-1.996239701,0.4312602132,270,96,4.32E-05,0.0003845795889
Site_General,fc7e77e237e910e3f38dbb8e3c69c5bd,Colon,0.4331801831,0.1045422185,270,177,4.87E-05,0.0004310079272
Site_General,6f0b4058c92e83c77533a218739a0e38,Colon,-0.787585087,0.1903135685,270,118,4.93E-05,0.0004350309941
Line,0247032b5537cfe290e9fe3067f9257e,Vil1Cre,-1.825861908,0.404156984,270,244,5.35E-05,0.0004684273077
Line,c4bb856f00469484de24c5d7e0a221b6,Vil1Cre,-0.9940726677,0.2205885433,270,79,5.39E-05,0.0004684273077
Site_General,4fdd9f8b9aac094acd93155a17435a7f,Colon,0.472972827,0.1148449957,270,65,5.37E-05,0.0004684273077
Line,7027b1cc7695b944a14d2bf2b0cd03f4,JJWT,2.916528103,0.6486228145,270,54,5.70E-05,0.0004935261899
Line,c003202be6a53b07fbb26ecd2161fe2c,Vil1Cre,-2.603315136,0.5839921119,270,237,6.27E-05,0.0005399760187
Site_General,33724dd8ccf73f1038563faea4af37e1,Colon,-0.447302771,0.1097876223,270,36,6.42E-05,0.0005503373874
