,V1
PWY-7219,0.010601165
PWY-7220,0.010456137
PWY-7221,0.009722756
PWY-7222,0.010456137
PWY-7228,0.005635558
PWY-7229,0.010563417
PWY-7234,0.006189123
PWY-7237,0.000668758
PWY-7242,0.003999217
PWY-7254,0.000136681
PWY-7315,0.001605775
PWY-7323,0.002469591
PWY-7328,0.001385215
PWY-7332,0.000368676
PWY-7371,0.000458646
PWY-7374,0.000396405
PWY-7377,0.000807202
PWY-7392,0.004721985
PWY-7400,0.006245583
PWY-7431,1.31E-05
PWY-7446,1.77E-05
PWY-7456,0.000509149
PWY-7527,6.85E-07
PWY-7539,0.003589674
PWY-7560,0.006556505
PWY-7663,0.00980546
PWY-7664,0.000162386
PWY-841,0.006601701
PWY-922,0.002747618
PWY0-1061,0.000621051
PWY0-1241,0.000590537
PWY0-1261,0.001830929
PWY0-1277,3.19E-05
PWY0-1296,0.007654054
PWY0-1297,0.006475766
PWY0-1298,0.006161054
PWY0-1319,0.010498354
PWY0-1338,5.31E-05
PWY0-1415,0.000131618
PWY0-1479,0.000614431
PWY0-1533,5.59E-05
PWY0-1586,0.00916078
PWY0-162,0.006644096
PWY0-166,0.005542314
PWY0-321,2.58E-05
PWY0-41,0.000159294
PWY0-42,1.85E-05
PWY0-781,0.001956281
PWY0-845,0.000661631
PWY0-862,0.000144489
PWY490-3,0.001109537
PWY4FS-7,0.00942875
PWY4FS-8,0.00942875
PWYG-321,0.00016638
PYRIDNUCSAL-PWY,0.004944406
PYRIDNUCSYN-PWY,0.004431325
PYRIDOXSYN-PWY,0.0005054
REDCITCYC,0.000156128
RHAMCAT-PWY,0.000697388
RIBOSYN2-PWY,0.004819601
RUMP-PWY,0.001937701
SALVADEHYPOX-PWY,0.002132909
SER-GLYSYN-PWY,0.00730463
SO4ASSIM-PWY,0.000637178
SULFATE-CYS-PWY,0.001198144
TCA,0.00239958
TCA-GLYOX-BYPASS,8.58E-05
TEICHOICACID-PWY,0.002055802
THISYN-PWY,0.002671328
THREOCAT-PWY,4.96E-05
THRESYN-PWY,0.008654978
TRNA-CHARGING-PWY,0.008515888
TRPSYN-PWY,0.00493958
UBISYN-PWY,9.50E-05
UDPNAGSYN-PWY,0.007121518
VALSYN-PWY,0.007902924
