2021-09-09 10:32:16 INFO::Writing function arguments to log file
2021-09-09 10:32:16 DEBUG::Function arguments
2021-09-09 10:32:16 DEBUG::Output folder: LogCLR-Mucosal-ComBat-Maaslin-SeqRunSexSite-1-Line-MsID
2021-09-09 10:32:16 DEBUG::Min Abundance: 0.000000
2021-09-09 10:32:16 DEBUG::Min Prevalence: 0.100000
2021-09-09 10:32:16 DEBUG::Normalization: CLR
2021-09-09 10:32:16 DEBUG::Transform: LOG
2021-09-09 10:32:16 DEBUG::Analysis method: LM
2021-09-09 10:32:16 DEBUG::Max significance: 0.250000
2021-09-09 10:32:16 DEBUG::Random effects: Line,MouseID_Line
2021-09-09 10:32:16 DEBUG::Fixed effects: Sequencing_Run,Sex,Site
2021-09-09 10:32:16 DEBUG::Correction method: BH
2021-09-09 10:32:16 DEBUG::Standardize: TRUE
2021-09-09 10:32:16 DEBUG::Cores: 1
2021-09-09 10:32:16 INFO::Verifying options selected are valid
2021-09-09 10:32:16 INFO::Determining format of input files
2021-09-09 10:32:16 INFO::Input format is data samples as columns and metadata samples as rows
2021-09-09 10:32:16 DEBUG::Transformed data so samples are rows
2021-09-09 10:32:16 DEBUG::A total of 270 samples were found in both the data and metadata
2021-09-09 10:32:16 DEBUG::Reordering data/metadata to use same sample ordering
2021-09-09 10:32:19 INFO::Fitting model to feature number 56, HOMOSER.METSYN.PWY
2021-09-09 10:32:19 INFO::Fitting model to feature number 57, HSERMETANA.PWY
2021-09-09 10:32:19 INFO::Fitting model to feature number 58, ILEUSYN.PWY
2021-09-09 10:32:19 INFO::Fitting model to feature number 59, KDO.NAGLIPASYN.PWY
2021-09-09 10:32:19 WARNING::Fitting problem for feature 59 returning NA
2021-09-09 10:32:19 INFO::Fitting model to feature number 60, KETOGLUCONMET.PWY
2021-09-09 10:32:19 WARNING::Fitting problem for feature 60 returning NA
2021-09-09 10:32:19 INFO::Fitting model to feature number 61, LACTOSECAT.PWY
2021-09-09 10:32:19 INFO::Fitting model to feature number 62, MET.SAM.PWY
2021-09-09 10:32:19 INFO::Fitting model to feature number 63, METH.ACETATE.PWY
2021-09-09 10:32:19 INFO::Fitting model to feature number 64, METHGLYUT.PWY
2021-09-09 10:32:19 WARNING::Fitting problem for feature 64 returning NA
2021-09-09 10:32:19 INFO::Fitting model to feature number 65, NAD.BIOSYNTHESIS.II
2021-09-09 10:32:19 INFO::Fitting model to feature number 66, NAGLIPASYN.PWY
2021-09-09 10:32:19 INFO::Fitting model to feature number 67, NONMEVIPP.PWY
2021-09-09 10:32:19 INFO::Fitting model to feature number 68, NONOXIPENT.PWY
2021-09-09 10:32:19 INFO::Fitting model to feature number 69, OANTIGEN.PWY
2021-09-09 10:32:19 INFO::Fitting model to feature number 70, ORNARGDEG.PWY
2021-09-09 10:32:19 WARNING::Fitting problem for feature 70 returning NA
2021-09-09 10:32:19 INFO::Fitting model to feature number 71, ORNDEG.PWY
2021-09-09 10:32:19 WARNING::Fitting problem for feature 71 returning NA
2021-09-09 10:32:19 INFO::Fitting model to feature number 72, P105.PWY
2021-09-09 10:32:19 INFO::Fitting model to feature number 73, P108.PWY
2021-09-09 10:32:19 INFO::Fitting model to feature number 74, P122.PWY
2021-09-09 10:32:19 INFO::Fitting model to feature number 75, P124.PWY
2021-09-09 10:32:19 INFO::Fitting model to feature number 76, P161.PWY
2021-09-09 10:32:20 INFO::Fitting model to feature number 77, P164.PWY
2021-09-09 10:32:20 INFO::Fitting model to feature number 78, P23.PWY
2021-09-09 10:32:20 INFO::Fitting model to feature number 79, P341.PWY
2021-09-09 10:32:20 INFO::Fitting model to feature number 80, P4.PWY
2021-09-09 10:32:20 INFO::Fitting model to feature number 81, P42.PWY
2021-09-09 10:32:20 INFO::Fitting model to feature number 82, P441.PWY
2021-09-09 10:32:20 INFO::Fitting model to feature number 83, P461.PWY
2021-09-09 10:32:20 INFO::Fitting model to feature number 84, P562.PWY
2021-09-09 10:32:20 INFO::Fitting model to feature number 85, PANTO.PWY
2021-09-09 10:32:20 INFO::Fitting model to feature number 86, PANTOSYN.PWY
2021-09-09 10:32:20 INFO::Fitting model to feature number 87, PENTOSE.P.PWY
2021-09-09 10:32:20 INFO::Fitting model to feature number 88, PEPTIDOGLYCANSYN.PWY
2021-09-09 10:32:20 INFO::Fitting model to feature number 89, PHOSLIPSYN.PWY
2021-09-09 10:32:20 INFO::Fitting model to feature number 90, POLYAMSYN.PWY
2021-09-09 10:32:20 INFO::Fitting model to feature number 91, POLYISOPRENSYN.PWY
2021-09-09 10:32:20 INFO::Fitting model to feature number 92, PPGPPMET.PWY
2021-09-09 10:32:21 WARNING::Fitting problem for feature 92 returning NA
2021-09-09 10:32:21 INFO::Fitting model to feature number 93, PRPP.PWY
2021-09-09 10:32:21 INFO::Fitting model to feature number 94, PWY.1269
2021-09-09 10:32:21 INFO::Fitting model to feature number 95, PWY.1861
2021-09-09 10:32:21 INFO::Fitting model to feature number 96, PWY.2941
2021-09-09 10:32:21 INFO::Fitting model to feature number 97, PWY.2942
2021-09-09 10:32:21 INFO::Fitting model to feature number 98, PWY.3001
2021-09-09 10:32:21 INFO::Fitting model to feature number 99, PWY.3781
2021-09-09 10:32:21 INFO::Fitting model to feature number 100, PWY.4984
2021-09-09 10:32:21 INFO::Fitting model to feature number 101, PWY.5022
2021-09-09 10:32:21 INFO::Fitting model to feature number 102, PWY.5097
2021-09-09 10:32:21 INFO::Fitting model to feature number 103, PWY.5100
2021-09-09 10:32:21 INFO::Fitting model to feature number 104, PWY.5101
2021-09-09 10:32:21 INFO::Fitting model to feature number 105, PWY.5103
2021-09-09 10:32:21 INFO::Fitting model to feature number 106, PWY.5104
2021-09-09 10:32:21 INFO::Fitting model to feature number 107, PWY.5121
2021-09-09 10:32:21 INFO::Fitting model to feature number 108, PWY.5154
2021-09-09 10:32:21 INFO::Fitting model to feature number 109, PWY.5188
2021-09-09 10:32:22 INFO::Fitting model to feature number 110, PWY.5189
2021-09-09 10:32:22 INFO::Fitting model to feature number 111, PWY.5265
2021-09-09 10:32:22 INFO::Fitting model to feature number 112, PWY.5304
2021-09-09 10:32:22 INFO::Fitting model to feature number 113, PWY.5345
2021-09-09 10:32:22 INFO::Fitting model to feature number 114, PWY.5347
2021-09-09 10:32:22 INFO::Fitting model to feature number 115, PWY.5384
2021-09-09 10:32:22 INFO::Fitting model to feature number 116, PWY.5484
2021-09-09 10:32:22 INFO::Fitting model to feature number 117, PWY.5505
2021-09-09 10:32:22 INFO::Fitting model to feature number 118, PWY.5509
2021-09-09 10:32:22 INFO::Fitting model to feature number 119, PWY.5659
2021-09-09 10:32:22 INFO::Fitting model to feature number 120, PWY.5667
2021-09-09 10:32:22 INFO::Fitting model to feature number 121, PWY.5686
2021-09-09 10:32:22 INFO::Fitting model to feature number 122, PWY.5695
2021-09-09 10:32:22 INFO::Fitting model to feature number 123, PWY.5705
2021-09-09 10:32:22 INFO::Fitting model to feature number 124, PWY.5747
2021-09-09 10:32:22 WARNING::Fitting problem for feature 124 returning NA
2021-09-09 10:32:22 INFO::Fitting model to feature number 125, PWY.5837
2021-09-09 10:32:22 INFO::Fitting model to feature number 126, PWY.5838
2021-09-09 10:32:23 INFO::Fitting model to feature number 127, PWY.5840
2021-09-09 10:32:23 INFO::Fitting model to feature number 128, PWY.5845
2021-09-09 10:32:23 WARNING::Fitting problem for feature 128 returning NA
2021-09-09 10:32:23 INFO::Fitting model to feature number 129, PWY.5850
2021-09-09 10:32:23 WARNING::Fitting problem for feature 129 returning NA
2021-09-09 10:32:23 INFO::Fitting model to feature number 130, PWY.5855
2021-09-09 10:32:23 WARNING::Fitting problem for feature 130 returning NA
2021-09-09 10:32:23 INFO::Fitting model to feature number 131, PWY.5856
2021-09-09 10:32:23 WARNING::Fitting problem for feature 131 returning NA
2021-09-09 10:32:23 INFO::Fitting model to feature number 132, PWY.5857
2021-09-09 10:32:23 WARNING::Fitting problem for feature 132 returning NA
2021-09-09 10:32:23 INFO::Fitting model to feature number 133, PWY.5860
2021-09-09 10:32:23 WARNING::Fitting problem for feature 133 returning NA
2021-09-09 10:32:23 INFO::Fitting model to feature number 134, PWY.5861
2021-09-09 10:32:23 INFO::Fitting model to feature number 135, PWY.5862
2021-09-09 10:32:23 WARNING::Fitting problem for feature 135 returning NA
2021-09-09 10:32:23 INFO::Fitting model to feature number 136, PWY.5863
2021-09-09 10:32:23 INFO::Fitting model to feature number 137, PWY.5896
2021-09-09 10:32:23 WARNING::Fitting problem for feature 137 returning NA
2021-09-09 10:32:23 INFO::Fitting model to feature number 138, PWY.5897
2021-09-09 10:32:23 INFO::Fitting model to feature number 139, PWY.5898
2021-09-09 10:32:23 INFO::Fitting model to feature number 140, PWY.5899
2021-09-09 10:32:23 INFO::Fitting model to feature number 141, PWY.5910
2021-09-09 10:32:23 INFO::Fitting model to feature number 142, PWY.5913
2021-09-09 10:32:23 INFO::Fitting model to feature number 143, PWY.5918
2021-09-09 10:32:23 INFO::Fitting model to feature number 144, PWY.5971
2021-09-09 10:32:23 INFO::Fitting model to feature number 145, PWY.5973
2021-09-09 10:32:23 INFO::Fitting model to feature number 146, PWY.5989
2021-09-09 10:32:23 WARNING::Fitting problem for feature 146 returning NA
2021-09-09 10:32:23 INFO::Fitting model to feature number 147, PWY.6071
2021-09-09 10:32:23 WARNING::Fitting problem for feature 147 returning NA
2021-09-09 10:32:23 INFO::Fitting model to feature number 148, PWY.6121
2021-09-09 10:32:23 INFO::Fitting model to feature number 149, PWY.6122
2021-09-09 10:32:24 INFO::Fitting model to feature number 150, PWY.6123
2021-09-09 10:32:24 INFO::Fitting model to feature number 151, PWY.6125
2021-09-09 10:32:24 INFO::Fitting model to feature number 152, PWY.6126
2021-09-09 10:32:24 INFO::Fitting model to feature number 153, PWY.6147
2021-09-09 10:32:24 INFO::Fitting model to feature number 154, PWY.6151
2021-09-09 10:32:24 INFO::Fitting model to feature number 155, PWY.6163
2021-09-09 10:32:24 INFO::Fitting model to feature number 156, PWY.621
2021-09-09 10:32:24 INFO::Fitting model to feature number 157, PWY.6263
2021-09-09 10:32:24 INFO::Fitting model to feature number 158, PWY.6269
2021-09-09 10:32:24 INFO::Fitting model to feature number 159, PWY.6277
2021-09-09 10:32:24 INFO::Fitting model to feature number 160, PWY.6282
2021-09-09 10:32:24 WARNING::Fitting problem for feature 160 returning NA
2021-09-09 10:32:24 INFO::Fitting model to feature number 161, PWY.6317
2021-09-09 10:32:24 INFO::Fitting model to feature number 162, PWY.6353
2021-09-09 10:32:24 INFO::Fitting model to feature number 163, PWY.6385
2021-09-09 10:32:24 INFO::Fitting model to feature number 164, PWY.6386
2021-09-09 10:32:24 INFO::Fitting model to feature number 165, PWY.6387
2021-09-09 10:32:25 INFO::Fitting model to feature number 166, PWY.6467
2021-09-09 10:32:25 INFO::Fitting model to feature number 167, PWY.6470
2021-09-09 10:32:25 INFO::Fitting model to feature number 168, PWY.6471
2021-09-09 10:32:25 INFO::Fitting model to feature number 169, PWY.6478
2021-09-09 10:32:25 INFO::Fitting model to feature number 170, PWY.6507
2021-09-09 10:32:25 INFO::Fitting model to feature number 171, PWY.6519
2021-09-09 10:32:25 INFO::Fitting model to feature number 172, PWY.6545
2021-09-09 10:32:25 INFO::Fitting model to feature number 173, PWY.6588
2021-09-09 10:32:25 INFO::Fitting model to feature number 174, PWY.6608
2021-09-09 10:32:25 INFO::Fitting model to feature number 175, PWY.6609
2021-09-09 10:32:25 INFO::Fitting model to feature number 176, PWY.6612
2021-09-09 10:32:25 INFO::Fitting model to feature number 177, PWY.6628
2021-09-09 10:32:25 INFO::Fitting model to feature number 178, PWY.6629
2021-09-09 10:32:25 INFO::Fitting model to feature number 179, PWY.6630
2021-09-09 10:32:25 INFO::Fitting model to feature number 180, PWY.6690
2021-09-09 10:32:25 WARNING::Fitting problem for feature 180 returning NA
2021-09-09 10:32:25 INFO::Fitting model to feature number 181, PWY.6700
2021-09-09 10:32:25 INFO::Fitting model to feature number 182, PWY.6703
2021-09-09 10:32:26 INFO::Fitting model to feature number 183, PWY.6708
2021-09-09 10:32:26 WARNING::Fitting problem for feature 183 returning NA
2021-09-09 10:32:26 INFO::Fitting model to feature number 184, PWY.6737
2021-09-09 10:32:26 INFO::Fitting model to feature number 185, PWY.6891
2021-09-09 10:32:26 INFO::Fitting model to feature number 186, PWY.6892
2021-09-09 10:32:26 INFO::Fitting model to feature number 187, PWY.6895
2021-09-09 10:32:26 INFO::Fitting model to feature number 188, PWY.6897
2021-09-09 10:32:26 INFO::Fitting model to feature number 189, PWY.6901
2021-09-09 10:32:26 INFO::Fitting model to feature number 190, PWY.6969
2021-09-09 10:32:26 INFO::Fitting model to feature number 191, PWY.7003
2021-09-09 10:32:26 INFO::Fitting model to feature number 192, PWY.7013
2021-09-09 10:32:26 INFO::Fitting model to feature number 193, PWY.7111
2021-09-09 10:32:26 INFO::Fitting model to feature number 194, PWY.7184
2021-09-09 10:32:26 INFO::Fitting model to feature number 195, PWY.7187
2021-09-09 10:32:26 INFO::Fitting model to feature number 196, PWY.7196
2021-09-09 10:32:26 INFO::Fitting model to feature number 197, PWY.7197
2021-09-09 10:32:26 INFO::Fitting model to feature number 198, PWY.7199
2021-09-09 10:32:26 INFO::Fitting model to feature number 199, PWY.7200
2021-09-09 10:32:27 INFO::Fitting model to feature number 200, PWY.7208
2021-09-09 10:32:27 INFO::Fitting model to feature number 201, PWY.7211
2021-09-09 10:32:27 INFO::Fitting model to feature number 202, PWY.7219
2021-09-09 10:32:27 INFO::Fitting model to feature number 203, PWY.7220
2021-09-09 10:32:27 INFO::Fitting model to feature number 204, PWY.7221
2021-09-09 10:32:27 INFO::Fitting model to feature number 205, PWY.7222
2021-09-09 10:32:27 INFO::Fitting model to feature number 206, PWY.7228
2021-09-09 10:32:27 INFO::Fitting model to feature number 207, PWY.7229
2021-09-09 10:32:27 INFO::Fitting model to feature number 208, PWY.7234
2021-09-09 10:32:27 INFO::Fitting model to feature number 209, PWY.7237
2021-09-09 10:32:27 INFO::Fitting model to feature number 210, PWY.7242
2021-09-09 10:32:27 INFO::Fitting model to feature number 211, PWY.7254
2021-09-09 10:32:27 INFO::Fitting model to feature number 212, PWY.7315
2021-09-09 10:32:27 INFO::Fitting model to feature number 213, PWY.7323
2021-09-09 10:32:27 INFO::Fitting model to feature number 214, PWY.7328
2021-09-09 10:32:28 INFO::Fitting model to feature number 215, PWY.7332
2021-09-09 10:32:28 INFO::Fitting model to feature number 216, PWY.7377
2021-09-09 10:32:28 INFO::Fitting model to feature number 217, PWY.7392
2021-09-09 10:32:28 INFO::Fitting model to feature number 218, PWY.7400
2021-09-09 10:32:28 INFO::Fitting model to feature number 219, PWY.7446
2021-09-09 10:32:28 WARNING::Fitting problem for feature 219 returning NA
2021-09-09 10:32:28 INFO::Fitting model to feature number 220, PWY.7539
2021-09-09 10:32:28 INFO::Fitting model to feature number 221, PWY.7560
2021-09-09 10:32:28 INFO::Fitting model to feature number 222, PWY.7663
2021-09-09 10:32:28 INFO::Fitting model to feature number 223, PWY.7664
2021-09-09 10:32:28 WARNING::Fitting problem for feature 223 returning NA
2021-09-09 10:32:28 INFO::Fitting model to feature number 224, PWY.841
2021-09-09 10:32:28 INFO::Fitting model to feature number 225, PWY.922
2021-09-09 10:32:28 INFO::Fitting model to feature number 226, PWY0.1061
2021-09-09 10:32:28 INFO::Fitting model to feature number 227, PWY0.1241
2021-09-09 10:32:28 INFO::Fitting model to feature number 228, PWY0.1261
2021-09-09 10:32:28 INFO::Fitting model to feature number 229, PWY0.1277
2021-09-09 10:32:28 WARNING::Fitting problem for feature 229 returning NA
2021-09-09 10:32:28 INFO::Fitting model to feature number 230, PWY0.1296
2021-09-09 10:32:28 INFO::Fitting model to feature number 231, PWY0.1297
2021-09-09 10:32:28 INFO::Fitting model to feature number 232, PWY0.1298
2021-09-09 10:32:28 INFO::Fitting model to feature number 233, PWY0.1319
2021-09-09 10:32:29 INFO::Fitting model to feature number 234, PWY0.1338
2021-09-09 10:32:29 WARNING::Fitting problem for feature 234 returning NA
2021-09-09 10:32:29 INFO::Fitting model to feature number 235, PWY0.1415
2021-09-09 10:32:29 WARNING::Fitting problem for feature 235 returning NA
2021-09-09 10:32:29 INFO::Fitting model to feature number 236, PWY0.1479
2021-09-09 10:32:29 INFO::Fitting model to feature number 237, PWY0.1533
2021-09-09 10:32:29 WARNING::Fitting problem for feature 237 returning NA
2021-09-09 10:32:29 INFO::Fitting model to feature number 238, PWY0.1586
2021-09-09 10:32:29 INFO::Fitting model to feature number 239, PWY0.162
2021-09-09 10:32:29 INFO::Fitting model to feature number 240, PWY0.166
2021-09-09 10:32:29 INFO::Fitting model to feature number 241, PWY0.321
2021-09-09 10:32:29 WARNING::Fitting problem for feature 241 returning NA
2021-09-09 10:32:29 INFO::Fitting model to feature number 242, PWY0.41
2021-09-09 10:32:29 INFO::Fitting model to feature number 243, PWY0.42
2021-09-09 10:32:29 WARNING::Fitting problem for feature 243 returning NA
2021-09-09 10:32:29 INFO::Fitting model to feature number 244, PWY0.781
2021-09-09 10:32:29 INFO::Fitting model to feature number 245, PWY0.845
2021-09-09 10:32:29 INFO::Fitting model to feature number 246, PWY0.862
2021-09-09 10:32:29 INFO::Fitting model to feature number 247, PWY490.3
2021-09-09 10:32:29 INFO::Fitting model to feature number 248, PWY4FS.7
2021-09-09 10:32:29 INFO::Fitting model to feature number 249, PWY4FS.8
2021-09-09 10:32:29 INFO::Fitting model to feature number 250, PWYG.321
2021-09-09 10:32:29 INFO::Fitting model to feature number 251, PYRIDNUCSAL.PWY
2021-09-09 10:32:29 INFO::Fitting model to feature number 252, PYRIDNUCSYN.PWY
2021-09-09 10:32:30 INFO::Fitting model to feature number 253, PYRIDOXSYN.PWY
2021-09-09 10:32:30 INFO::Fitting model to feature number 254, REDCITCYC
2021-09-09 10:32:30 INFO::Fitting model to feature number 255, RHAMCAT.PWY
2021-09-09 10:32:30 INFO::Fitting model to feature number 256, RIBOSYN2.PWY
2021-09-09 10:32:30 INFO::Fitting model to feature number 257, RUMP.PWY
2021-09-09 10:32:30 INFO::Fitting model to feature number 258, SALVADEHYPOX.PWY
2021-09-09 10:32:30 INFO::Fitting model to feature number 259, SER.GLYSYN.PWY
2021-09-09 10:32:30 INFO::Fitting model to feature number 260, SO4ASSIM.PWY
2021-09-09 10:32:30 INFO::Fitting model to feature number 261, SULFATE.CYS.PWY
2021-09-09 10:32:30 INFO::Fitting model to feature number 262, TCA
2021-09-09 10:32:30 INFO::Fitting model to feature number 263, TCA.GLYOX.BYPASS
2021-09-09 10:32:30 INFO::Fitting model to feature number 264, TEICHOICACID.PWY
2021-09-09 10:32:30 INFO::Fitting model to feature number 265, THISYN.PWY
2021-09-09 10:32:30 INFO::Fitting model to feature number 266, THRESYN.PWY
2021-09-09 10:32:30 INFO::Fitting model to feature number 267, TRNA.CHARGING.PWY
2021-09-09 10:32:30 INFO::Fitting model to feature number 268, TRPSYN.PWY
2021-09-09 10:32:30 INFO::Fitting model to feature number 269, UBISYN.PWY
2021-09-09 10:32:31 WARNING::Fitting problem for feature 269 returning NA
2021-09-09 10:32:31 INFO::Fitting model to feature number 270, UDPNAGSYN.PWY
2021-09-09 10:32:31 INFO::Fitting model to feature number 271, VALSYN.PWY
2021-09-09 10:32:31 INFO::Counting total values for each feature
2021-09-09 10:32:31 INFO::Writing residuals to file LogCLR-Mucosal-ComBat-Maaslin-SeqRunSexSite-1-Line-MsID/residuals.rds
